timestamp,hydro_2_5,ratio_4p5_8_over_8_16,event_rate_2_5,effect_tremor_5_15,rain_12h_sum,pressure_drop,GNSS_deformation
2019-10-04 20:00:00+00:00,2.8710021962891597e-06,2.006757362828221,2.0,0.06550753709395885,0.0,0.10000000000002274,0.012140000000000001
2019-10-04 21:00:00+00:00,2.85440807015912e-06,2.001555774509236,2.0,0.08909151044189123,0.0,0.0,0.012140000000000001
2019-10-04 22:00:00+00:00,2.9631668565938212e-06,2.001555774509236,1.0,0.14417407621394318,0.0,0.09999999999990905,0.012140000000000001
2019-10-04 23:00:00+00:00,2.9557751033613143e-06,2.006757362828221,0.0,0.13460128252424397,0.0,0.3000000000000682,0.012140000000000001
2019-10-05 00:00:00+00:00,2.9251440421088836e-06,2.001555774509236,2.0,0.11042580411317005,0.0,0.8999999999999773,0.01302
2019-10-05 01:00:00+00:00,2.9153993286382547e-06,1.9779461209056763,2.0,0.08704228194867092,0.0,0.20000000000004547,0.01302
2019-10-05 02:00:00+00:00,2.8328337649927335e-06,1.9692296492709827,0.0,0.0011931932750783858,0.0,0.7999999999999545,0.01302
2019-10-05 03:00:00+00:00,2.409415261175911e-06,1.9549476892490616,5.0,0.0,0.0,0.5,0.01302
2019-10-05 04:00:00+00:00,2.30588454955954e-06,1.9543722013325135,8.0,0.0,0.0,0.10000000000002274,0.01302
2019-10-05 05:00:00+00:00,2.3694159050198643e-06,1.9142591797574076,8.0,0.0,0.0,-0.10000000000002274,0.01302
2019-10-05 06:00:00+00:00,2.504634489251282e-06,1.7856686817966416,5.0,0.0,0.0,-0.7000000000000455,0.01302
2019-10-05 07:00:00+00:00,2.355295701597853e-06,1.7772046900865943,4.0,0.0,0.0,-0.39999999999997726,0.01302
2019-10-05 08:00:00+00:00,2.3555187530755196e-06,1.7127544878721472,7.0,0.0,0.0,-0.6000000000000227,0.01302
2019-10-05 09:00:00+00:00,2.6906483811126026e-06,1.701901385544446,5.0,0.0,0.0,-0.2999999999999545,0.01302
2019-10-05 10:00:00+00:00,2.6076854920287995e-06,1.701901385544446,13.0,0.0,0.0,0.5,0.01302
2019-10-05 11:00:00+00:00,2.028196776167365e-06,1.720758886949449,14.0,0.0,0.0,-0.10000000000002274,0.01302
2019-10-05 12:00:00+00:00,3.4275062230344866e-06,1.7960621914915973,15.0,0.18553941431943421,0.0,-0.6000000000000227,0.01302
2019-10-05 13:00:00+00:00,2.234966842220464e-06,1.9718706198767486,20.0,0.0,0.0,0.5,0.01302
2019-10-05 14:00:00+00:00,2.151727957106662e-06,2.2562358672285443,3.0,0.0,0.0,0.3000000000000682,0.01302
2019-10-05 15:00:00+00:00,2.0170139422746994e-06,2.2562358672285443,3.0,0.0,0.1,-0.20000000000004547,0.01302
2019-10-05 16:00:00+00:00,2.02574719352724e-06,2.2562358672285443,4.0,0.0,1.3,0.20000000000004547,0.01302
2019-10-05 17:00:00+00:00,2.0368733112311233e-06,2.079244821479221,1.0,0.0,4.6,-0.10000000000002274,0.01302
2019-10-05 18:00:00+00:00,1.995210509963702e-06,1.847951267912113,3.0,0.0,8.899999999999999,-0.39999999999997726,0.01302
2019-10-05 19:00:00+00:00,2.052734209587185e-06,1.847951267912113,5.0,0.0,11.1,-0.6000000000000227,0.01302
2019-10-05 20:00:00+00:00,2.0410620204298316e-06,1.847951267912113,8.0,0.0,11.2,-0.5,0.01302
2019-10-05 21:00:00+00:00,2.1228560684997726e-06,1.880432914527375,6.0,0.0,11.2,-0.5,0.01302
2019-10-05 22:00:00+00:00,2.009865615750899e-06,1.8694188043533124,4.0,0.0,11.2,-0.8999999999999773,0.01302
2019-10-05 23:00:00+00:00,1.7499631813562285e-06,1.8796241070315869,7.0,0.0,11.2,-0.5,0.01302
2019-10-06 00:00:00+00:00,1.926552398368888e-06,1.9156286100277011,14.0,0.0,11.2,-0.39999999999997726,0.011040000000000001
2019-10-06 01:00:00+00:00,1.71961495634385e-06,1.8796241070315869,6.0,0.0,11.7,-0.3000000000000682,0.011040000000000001
2019-10-06 02:00:00+00:00,1.4056435620283495e-06,1.9048508057340205,9.0,0.0,12.2,0.0,0.011040000000000001
2019-10-06 03:00:00+00:00,1.296563844666902e-06,1.9274387941457398,10.0,0.0,12.2,0.20000000000004547,0.011040000000000001
2019-10-06 04:00:00+00:00,1.2900904195494224e-06,2.0533805438882484,18.0,0.0,10.999999999999998,-0.20000000000004547,0.011040000000000001
2019-10-06 05:00:00+00:00,1.3764824615987374e-06,2.1410273749547555,15.0,0.0,7.8,-0.6999999999999318,0.011040000000000001
2019-10-06 06:00:00+00:00,1.408903700569754e-06,2.1423320679467572,4.0,0.0,3.7,-0.7000000000000455,0.011040000000000001
2019-10-06 07:00:00+00:00,1.4105017428075621e-06,2.1423320679467572,5.0,0.0,1.6,-0.7000000000000455,0.011040000000000001
2019-10-06 08:00:00+00:00,1.3784604637529622e-06,2.1423320679467572,10.0,0.0,1.5,-0.6999999999999318,0.011040000000000001
2019-10-06 09:00:00+00:00,1.1763836973675656e-06,2.1038701073779595,11.0,0.0,1.5,-0.39999999999997726,0.011040000000000001
2019-10-06 10:00:00+00:00,1.2186268318951894e-06,2.1038701073779595,17.0,0.0,1.5,-0.20000000000004547,0.011040000000000001
2019-10-06 11:00:00+00:00,1.530823696723918e-06,2.1038701073779595,8.0,0.023719112233800743,1.5,-0.20000000000004547,0.011040000000000001
2019-10-06 12:00:00+00:00,1.4484013518514787e-06,2.083430365253754,6.0,0.0,1.5,-0.1999999999999318,0.011040000000000001
2019-10-06 13:00:00+00:00,1.3634312477012007e-06,2.07356276938361,10.0,0.0,0.9999999999999999,0.2999999999999545,0.011040000000000001
2019-10-06 14:00:00+00:00,1.2774161200633594e-06,2.0785477313922405,10.0,0.0,0.5,0.3000000000000682,0.011040000000000001
2019-10-06 15:00:00+00:00,1.314795831708391e-06,2.105548805437113,13.0,0.0,0.4,0.0,0.011040000000000001
2019-10-06 16:00:00+00:00,1.411744491912509e-06,2.105548805437113,8.0,0.0,0.4,-0.3000000000000682,0.011040000000000001
2019-10-06 17:00:00+00:00,1.3846968792284618e-06,2.1271943597548684,7.0,0.0,0.30000000000000004,-0.39999999999997726,0.011040000000000001
2019-10-06 18:00:00+00:00,1.3195738556209503e-06,2.1748388299905863,12.0,0.0,0.1,-0.6000000000000227,0.011040000000000001
2019-10-06 19:00:00+00:00,1.4233935013092268e-06,2.18492224243555,6.0,0.01491613317738505,0.0,-0.39999999999997726,0.011040000000000001
2019-10-06 20:00:00+00:00,1.3880094162394132e-06,2.18492224243555,4.0,0.02021251376398503,0.0,-0.20000000000004547,0.011040000000000001
2019-10-06 21:00:00+00:00,1.4279243983761287e-06,2.1843592627307054,10.0,0.06588123387670208,0.0,-0.09999999999990905,0.011040000000000001
2019-10-06 22:00:00+00:00,1.5021031082346354e-06,2.1033379065358693,3.0,0.041568077926637415,0.0,0.0,0.011040000000000001
2019-10-06 23:00:00+00:00,1.5375502125946717e-06,1.9672183928829285,11.0,0.06358471816398392,0.0,0.2999999999999545,0.011040000000000001
2019-10-07 00:00:00+00:00,1.575123013808156e-06,1.9390309264980852,4.0,0.07193712388932738,0.0,0.39999999999997726,0.010700000000000001
2019-10-07 01:00:00+00:00,1.624228075736312e-06,1.9293602363395208,3.0,0.09283042094275729,0.0,0.10000000000002274,0.010700000000000001
2019-10-07 02:00:00+00:00,1.7090885822097888e-06,1.9293602363395208,3.0,0.1182451532809683,0.0,0.7000000000000455,0.010700000000000001
2019-10-07 03:00:00+00:00,4.122860776201676e-06,1.9293602363395208,8.0,0.8427800861888244,0.0,0.39999999999997726,0.010700000000000001
2019-10-07 04:00:00+00:00,1.7046736320703688e-06,1.9452118923153094,4.0,0.09754848212411105,0.0,0.1999999999999318,0.010700000000000001
2019-10-07 05:00:00+00:00,1.6668232144371704e-06,1.9452118923153094,2.0,0.04669015222866335,0.0,-0.1999999999999318,0.010700000000000001
2019-10-07 06:00:00+00:00,1.6869554646863522e-06,1.9341755103370892,3.0,0.04136154449940044,0.0,-0.3000000000000682,0.010700000000000001
2019-10-07 07:00:00+00:00,1.7314319663584067e-06,1.9190864324540997,4.0,0.0662263925640012,0.0,-0.09999999999990905,0.010700000000000001
2019-10-07 08:00:00+00:00,1.7785633903499936e-06,1.9052967646518386,1.0,0.11601262114002964,0.0,-0.20000000000004547,0.010700000000000001
2019-10-07 09:00:00+00:00,1.748973569232959e-06,1.9053513385558682,3.0,0.09698359380621469,0.0,0.0,0.010700000000000001
2019-10-07 10:00:00+00:00,1.6597304078104217e-06,1.8945813916243686,1.0,0.02732288999333221,0.0,-0.10000000000002274,0.010700000000000001
2019-10-07 11:00:00+00:00,1.689705735280701e-06,1.9053513385558682,1.0,0.04891765896314659,0.0,0.0,0.010700000000000001
2019-10-07 12:00:00+00:00,1.7686311802358634e-06,1.9033593487753135,0.0,0.07341929119702151,0.0,-0.39999999999997726,0.010700000000000001
2019-10-07 13:00:00+00:00,1.7755261904349208e-06,1.9033593487753135,2.0,0.07304235956621596,0.0,0.2999999999999545,0.010700000000000001
2019-10-07 14:00:00+00:00,1.7625567987849694e-06,1.9055431683821284,3.0,0.09081393187023679,0.0,0.6000000000000227,0.010700000000000001
2019-10-07 15:00:00+00:00,1.7784054148590872e-06,1.906856821458539,6.0,0.06783472207640528,0.0,0.20000000000004547,0.010700000000000001
2019-10-07 16:00:00+00:00,1.76366244535466e-06,1.906856821458539,3.0,0.03780456656222775,0.0,0.2999999999999545,0.010700000000000001
2019-10-07 17:00:00+00:00,1.7341250762706598e-06,1.9045385090889806,7.0,0.032905652090510884,0.0,-0.1999999999999318,0.010700000000000001
2019-10-07 18:00:00+00:00,1.7212206425770857e-06,1.8924791390259046,5.0,0.013870486777197044,0.1,-0.20000000000004547,0.010700000000000001
2019-10-07 19:00:00+00:00,1.742278206409936e-06,1.8842519939802898,2.0,0.03147654214979667,0.1,-0.20000000000004547,0.010700000000000001
2019-10-07 20:00:00+00:00,1.833945105264005e-06,1.8819957375521832,1.0,0.08589014456695665,0.1,-0.2999999999999545,0.010700000000000001
2019-10-07 21:00:00+00:00,1.7717087950197765e-06,1.8670536502154058,4.0,0.07027035417989325,0.2,-0.2999999999999545,0.010700000000000001
2019-10-07 22:00:00+00:00,1.5992181853646175e-06,1.8547821821390387,6.0,0.0,0.2,0.1999999999999318,0.010700000000000001
2019-10-07 23:00:00+00:00,1.6717271881274752e-06,1.8644461456542922,7.0,0.0,0.2,0.20000000000004547,0.010700000000000001
2019-10-08 00:00:00+00:00,1.6994683358439758e-06,1.8793882329910696,5.0,0.024119593865775002,0.2,1.0,0.010780000000000001
2019-10-08 01:00:00+00:00,1.7346162067671317e-06,1.862090206983249,4.0,0.056336646439499205,0.2,-0.10000000000002274,0.010780000000000001
2019-10-08 02:00:00+00:00,1.7299292679066576e-06,1.8549033445887853,7.0,0.05584940398819249,0.2,0.6000000000000227,0.010780000000000001
2019-10-08 03:00:00+00:00,1.7093361204387798e-06,1.860919857812585,5.0,0.051638389948246655,0.2,0.39999999999997726,0.010780000000000001
2019-10-08 04:00:00+00:00,1.800979610347734e-06,1.8681067202070487,1.0,0.08969923017851933,0.2,0.0,0.010780000000000001
2019-10-08 05:00:00+00:00,1.8448256892027924e-06,1.8781261220487584,8.0,0.12367451176504396,0.2,-0.2999999999999545,0.010780000000000001
2019-10-08 06:00:00+00:00,1.870434328909332e-06,1.8781261220487584,4.0,0.1343601710443263,0.1,-0.40000000000009095,0.010780000000000001
2019-10-08 07:00:00+00:00,1.8325703167862799e-06,1.8937181506503258,6.0,0.10436306054367783,0.1,-0.2999999999999545,0.010780000000000001
2019-10-08 08:00:00+00:00,1.8532812886541307e-06,1.90104592836779,11.0,0.11224401373989323,0.1,-0.6000000000000227,0.010780000000000001
2019-10-08 09:00:00+00:00,1.85668947502372e-06,1.9114237186709229,5.0,0.11432431556942468,0.0,-0.10000000000002274,0.010780000000000001
2019-10-08 10:00:00+00:00,1.8332396355134345e-06,1.9389315916997847,4.0,0.10403125066637742,0.0,0.0,0.010780000000000001
2019-10-08 11:00:00+00:00,1.8693367311099266e-06,1.9633321314057517,4.0,0.10305251116698777,0.0,-0.1999999999999318,0.010780000000000001
2019-10-08 12:00:00+00:00,1.8706561378063796e-06,1.9591127816159368,6.0,0.09363073858896165,0.0,-0.20000000000004547,0.010780000000000001
2019-10-08 13:00:00+00:00,1.858336426189263e-06,1.9591127816159368,8.0,0.08393328714151238,0.0,-0.10000000000002274,0.010780000000000001
2019-10-08 14:00:00+00:00,1.832793935678676e-06,1.9688148034371369,3.0,0.07779911205121515,0.0,0.20000000000004547,0.010780000000000001
2019-10-08 15:00:00+00:00,1.8556103264362138e-06,1.9639943676514284,6.0,0.07616910758757456,0.0,0.2999999999999545,0.010780000000000001
2019-10-08 16:00:00+00:00,1.8686524509660331e-06,1.949865407856069,5.0,0.059422798043891945,0.0,0.0,0.010780000000000001
2019-10-08 17:00:00+00:00,1.8653053176099608e-06,1.9355822614799814,8.0,0.017184565838784138,0.0,-0.2999999999999545,0.010780000000000001
2019-10-08 18:00:00+00:00,1.805393924815607e-06,1.9228281640995761,7.0,0.0,0.0,-0.39999999999997726,0.010780000000000001
2019-10-08 19:00:00+00:00,1.7862357934492196e-06,1.9128524591732643,2.0,0.0,0.0,-0.39999999999997726,0.010780000000000001
2019-10-08 20:00:00+00:00,1.7919385390247974e-06,1.897927846145268,7.0,0.0,0.0,0.0,0.010780000000000001
2019-10-08 21:00:00+00:00,1.7359564695697647e-06,1.8874402850022176,5.0,0.0,0.0,0.09999999999990905,0.010780000000000001
2019-10-08 22:00:00+00:00,1.7325639730750243e-06,1.8761791740711131,4.0,0.0,0.0,0.10000000000002274,0.010780000000000001
2019-10-08 23:00:00+00:00,1.7457867692351989e-06,1.8669180133988723,5.0,0.0,0.0,-0.10000000000002274,0.010780000000000001
2019-10-09 00:00:00+00:00,1.7320883202619753e-06,1.8669180133988723,7.0,0.0,0.0,0.7000000000000455,0.01344
2019-10-09 01:00:00+00:00,1.7840505427321195e-06,1.8669180133988723,5.0,0.0,0.0,0.20000000000004547,0.01344
2019-10-09 02:00:00+00:00,1.7607021096554246e-06,1.872742870422623,9.0,0.0,0.0,0.6999999999999318,0.01344
2019-10-09 03:00:00+00:00,1.7562789283659083e-06,1.879140994466621,7.0,0.0,0.0,0.6000000000000227,0.01344
2019-10-09 04:00:00+00:00,1.7618506757948059e-06,1.8830696570600733,8.0,0.0,0.0,0.2999999999999545,0.01344
2019-10-09 05:00:00+00:00,1.7782116489767043e-06,1.8833810165304685,6.0,0.007303925533337363,0.0,0.10000000000002274,0.01344
2019-10-09 06:00:00+00:00,1.8502758935984917e-06,1.8903566975950554,6.0,0.021591762970539108,0.0,-0.1999999999999318,0.01344
2019-10-09 07:00:00+00:00,1.8685735760298216e-06,1.8883414125044147,3.0,0.01758591639023699,0.0,-0.10000000000002274,0.01344
2019-10-09 08:00:00+00:00,1.860932643962406e-06,1.8883414125044147,7.0,0.031393696103416247,0.0,-0.20000000000004547,0.01344
2019-10-09 09:00:00+00:00,1.8794716782437199e-06,1.8859381902056298,4.0,0.04345083549936213,0.0,0.0,0.01344
2019-10-09 10:00:00+00:00,1.8545997039284551e-06,1.8752364174488159,7.0,0.028383210170343176,0.0,0.3000000000000682,0.01344
2019-10-09 11:00:00+00:00,1.8204759551538552e-06,1.8647750062299489,6.0,0.00319390441416445,0.0,-0.20000000000004547,0.01344
2019-10-09 12:00:00+00:00,1.8015090545053249e-06,1.860045006536923,9.0,0.0,0.0,0.10000000000002274,0.01344
2019-10-09 13:00:00+00:00,1.7988062631400495e-06,1.854444475751133,5.0,0.017840911912459845,0.0,0.5,0.01344
2019-10-09 14:00:00+00:00,1.8303964669517965e-06,1.860045006536923,5.0,0.037231469602192035,0.0,0.39999999999997726,0.01344
2019-10-09 15:00:00+00:00,1.9238811581578454e-06,1.862457798361583,8.0,0.08376631243210397,0.0,0.6000000000000227,0.01344
2019-10-09 16:00:00+00:00,1.9192774544689684e-06,1.862457798361583,13.0,0.09023120152868991,0.0,0.10000000000002274,0.01344
2019-10-09 17:00:00+00:00,1.9643247114511657e-06,1.8624478331045569,6.0,0.11737114552870764,0.1,0.1999999999999318,0.01344
2019-10-09 18:00:00+00:00,2.1556044523711027e-06,1.8577855441183406,4.0,0.19518722221912377,0.30000000000000004,-0.2999999999999545,0.01344
2019-10-09 19:00:00+00:00,2.405226829266426e-06,1.8577855441183406,1.0,0.21686312229914684,0.30000000000000004,-0.20000000000004547,0.01344
2019-10-09 20:00:00+00:00,1.912266917148214e-06,1.8542134934851986,10.0,0.0,0.30000000000000004,-0.1999999999999318,0.01344
2019-10-09 21:00:00+00:00,2.0974546934737423e-06,1.8542134934851986,12.0,0.0,0.30000000000000004,-0.10000000000002274,0.01344
