timestamp,hydro_rms_2_5_scaled,ratio_4p5_8_over_8_16_scaled,hf_event_rate_2_5_scaled,effect_tremor_rms_5_15_scaled,API_scaled,pressure_drop_scaled,SO2_flux_scaled,GNSS_deformation_scaled,local_eq_count_1h_scaled
2019-10-01 10:00:00+00:00,1.859819621039207,0.6364209145122807,-2.4350778020365302,0.01849219621215407,-0.38019204308216414,0.6744907594765952,,-0.9902098383805332,-0.1457949175366577
2019-10-01 11:00:00+00:00,1.9704936054568796,0.6300980256402825,-0.7002933735312947,0.06342205122787858,-0.38889196364558254,-0.0,,-0.9902098383805332,-0.1457949175366577
2019-10-01 12:00:00+00:00,1.5441921019613414,0.85103140649515,-0.7002933735312947,-0.042602426776511285,-0.3971670755811846,-0.4496605063176449,,-0.9902098383805332,-0.1457949175366577
2019-10-01 13:00:00+00:00,1.7480495857189224,0.17675927316209097,-1.5676855877839126,0.08036466916128251,-0.40503764817821947,-0.22483025315895028,,-0.9902098383805332,-0.1457949175366577
2019-10-01 14:00:00+00:00,1.6712643419349678,0.014937918677608715,-1.5676855877839126,0.17701809062343582,-0.4125230288585186,-0.0,,-0.9902098383805332,-0.1457949175366577
2019-10-01 15:00:00+00:00,1.9333871761619081,0.5276748523220985,-2.4350778020365302,0.11724234060883175,-0.41964168076761077,-0.0,,-0.9902098383805332,-0.1457949175366577
2019-10-01 16:00:00+00:00,1.8933926908381709,-0.36759398858461406,-2.4350778020365302,0.3362199411074081,-0.4264112192563418,-0.6744907594765952,,-0.9902098383805332,-0.1457949175366577
2019-10-01 17:00:00+00:00,1.4315991696993953,-0.8532554103481853,-1.5676855877839126,0.35954600502781436,-0.4328484472414003,-1.348981518953446,,-0.9902098383805332,-0.1457949175366577
2019-10-01 18:00:00+00:00,1.471256698674044,-0.24469473096020705,-1.5676855877839126,0.20401017375488378,-0.43896938943919683,-1.5738117721123963,,-0.9902098383805332,-0.1457949175366577
2019-10-01 19:00:00+00:00,1.5010342629142492,-0.3703154366819792,-0.19290145477602264,0.22668835874518334,-0.444789325472899,-0.8993210126355454,,-0.9902098383805332,-0.1457949175366577
2019-10-01 20:00:00+00:00,1.7241780418776338,-0.8924131677261053,-1.5676855877839126,0.6640333278019047,-0.45032282185713635,-1.348981518953446,,-0.9902098383805332,-0.1457949175366577
2019-10-01 21:00:00+00:00,1.6516409447786942,-1.155518260623516,-0.4210554504768188,0.8175592567012083,-0.4555837628690179,-0.8993210126355454,,-0.9902098383805332,-0.1457949175366577
2019-10-01 22:00:00+00:00,1.7752422778031152,-1.4147545735402847,-2.4350778020365302,0.9580558383079486,-0.46058538031768825,1.348981518953446,1.613383592601226,-0.9902098383805332,-0.1457949175366577
2019-10-01 23:00:00+00:00,0.004003310768336851,-1.866784018745838,-0.19290145477602264,0.049343215804834015,-0.46534028222775176,1.1241512657944956,1.0583076796645337,-0.9902098383805332,-0.1457949175366577
2019-10-02 00:00:00+00:00,-0.17930571973091047,-0.6493113499285688,0.16709884072132275,-0.6741017752872381,-0.46986048045454165,2.473132784747942,0.18358647201533035,-1.225564060836196,-0.1457949175366577
2019-10-02 01:00:00+00:00,1.4377563534081133,-1.0154027105497752,0.6744907594765952,0.6944936411164375,-0.47415741725146165,1.3489815189531904,0.8193871465676525,-1.225564060836196,-0.1457949175366577
2019-10-02 02:00:00+00:00,1.6777596042996066,-1.3223352899002272,0.16709884072132275,1.0317759506674782,-0.4782419908115047,1.7986420252713464,0.8352012307543789,-1.225564060836196,-0.1457949175366577
2019-10-02 03:00:00+00:00,2.022697597875218,-1.9363906149750894,-0.19290145477602264,1.6977589000720543,-0.4481270153903912,3.3724537973834874,0.7819376631795334,-1.225564060836196,-0.1457949175366577
2019-10-02 04:00:00+00:00,2.181268016248078,-2.416343256933784,0.0,2.8078753906804472,-0.41963919383719583,2.023472278430041,0.726771942414694,-1.225564060836196,-0.1457949175366577
2019-10-02 05:00:00+00:00,2.9369339930684872,-2.8827121180948914,0.4463367637757993,4.712242546502039,-0.3257267768199022,0.22483025315895028,0.6695631611168653,-1.225564060836196,-0.1457949175366577
2019-10-02 06:00:00+00:00,4.0022464055535005,-3.0853569027650845,0.3144904639792498,7.365344167619709,-0.33707461768586783,0.4496605063176449,,-1.225564060836196,-0.1457949175366577
2019-10-02 07:00:00+00:00,3.788923763038964,-2.998123957295351,0.6744907594765952,5.939737934737321,-0.34787240538196645,-1.5738117721121407,,-1.225564060836196,-0.1457949175366577
2019-10-02 08:00:00+00:00,2.974182820322329,-2.7036011911344597,-0.19290145477602264,3.592213609902047,-0.3581460011897763,-2.023472278430041,,-1.225564060836196,-0.1457949175366577
2019-10-02 09:00:00+00:00,2.485156149190379,-2.3081721120635903,0.7746547987902044,2.150486398093563,-0.3679201265431804,-0.8993210126358011,,-1.225564060836196,-0.1457949175366577
2019-10-02 10:00:00+00:00,2.1684172968647433,-1.865334128463033,0.3144904639792498,1.3254910452240931,-0.3772184060195064,-1.5738117721121407,,-1.225564060836196,-0.1457949175366577
2019-10-02 11:00:00+00:00,1.8217239472338902,-1.646038373388479,0.3144904639792498,0.9741922798126653,-0.38606340941883227,-2.023472278430041,,-1.225564060836196,-0.1457949175366577
2019-10-02 12:00:00+00:00,1.7793669907120704,-1.5319445458691265,-0.19290145477602264,0.8691179807943753,-0.39447669287342113,-1.1241512657944956,,-1.225564060836196,-0.1457949175366577
2019-10-02 13:00:00+00:00,1.6419057693433616,-1.0187137769998624,0.3144904639792498,0.6797136916363831,-0.4024788389400196,-2.023472278430297,,-1.225564060836196,-0.1457949175366577
2019-10-02 14:00:00+00:00,1.7639271415219375,-1.006610395738384,0.0,0.7412126976449442,-0.41008949563750474,-2.2483025315889913,,-1.225564060836196,-0.1457949175366577
2019-10-02 15:00:00+00:00,1.6095928565375233,-0.6966413113072506,0.0,0.5494130456580499,-0.41732741440115584,-0.4496605063176449,,-1.225564060836196,-0.1457949175366577
2019-10-02 16:00:00+00:00,1.6244492980361662,0.10963744946744336,0.16709884072132275,0.3121875708537056,-0.42421048693272567,-1.1241512657944956,,-1.225564060836196,-0.1457949175366577
2019-10-02 17:00:00+00:00,1.5633232627016957,-0.14730686413603428,0.3144904639792498,0.3869154285690155,-0.4307557809325455,-1.348981518953446,,-1.225564060836196,-0.1457949175366577
2019-10-02 18:00:00+00:00,1.7120105593993167,0.07853822738561342,0.3144904639792498,0.331820395515339,-0.43697957470619686,-1.7986420252710908,,-1.225564060836196,-0.1457949175366577
2019-10-02 19:00:00+00:00,1.7097007005850202,0.2386697694161019,-0.7002933735312947,0.32784636761485136,-0.4428973906438495,-1.7986420252713464,,-1.225564060836196,-0.1457949175366577
2019-10-02 20:00:00+00:00,1.7881338570060201,0.2449743742643398,-0.19290145477602264,0.2513012557055793,-0.4485240275752955,-0.8993210126355454,,-1.225564060836196,-0.1457949175366577
2019-10-02 21:00:00+00:00,1.6050511076785436,0.27671776310738827,0.6744907594765952,0.2029308683148303,-0.45387359200801375,-1.5738117721123963,,-1.225564060836196,-0.1457949175366577
2019-10-02 22:00:00+00:00,1.4219408099174897,0.5490788775021348,-1.0602936690286402,0.27192184910070527,-0.45895952825936487,-0.22483025315869468,,-1.225564060836196,-0.1457949175366577
2019-10-02 23:00:00+00:00,-0.1455389999888957,0.5548478140308621,-0.7002933735312947,-0.7466816544593823,-0.46379464749727195,0.4496605063176449,-1.0861681593615238,-1.225564060836196,-0.1457949175366577
2019-10-03 00:00:00+00:00,-0.1161466245389744,0.3893807880110416,0.3144904639792498,-0.7640878249367805,-0.46839115570653433,-0.8993210126355454,-0.5839083993777452,-0.4362663635763508,-0.1457949175366577
2019-10-03 01:00:00+00:00,1.4380752905297975,0.2912186869097342,-0.19290145477602264,0.25689637090819784,-0.4727606806002992,0.44966050631790055,-0.20549346733455057,-0.4362663635763508,-0.1457949175366577
2019-10-03 02:00:00+00:00,1.4062747475517976,0.23300532865250914,0.16709884072132275,0.241547538060668,-0.4769142974982162,1.5738117721121407,0.8360355567857357,-0.4362663635763508,-0.1457949175366577
2019-10-03 03:00:00+00:00,1.480577546912499,0.5738866554931172,0.4463367637757993,0.22730237132467998,-0.4808625541944526,2.2483025315889913,0.058814393821277976,-0.4362663635763508,-0.1457949175366577
2019-10-03 04:00:00+00:00,1.5709217261813386,0.5654272883768933,0.3144904639792498,0.3201080943274791,-0.4846154948401022,0.44966050631790055,0.053597150967010114,-0.4362663635763508,-0.1457949175366577
2019-10-03 05:00:00+00:00,1.5809613907020188,0.6164954471688879,-0.4210554504768188,0.35979460571920935,-0.4881826828655865,-0.22483025315895028,0.048362229302265414,-0.4362663635763508,-0.1457949175366577
2019-10-03 06:00:00+00:00,1.6846757745738794,0.4127726311162654,0.16709884072132275,0.36601746462276574,-0.4915732229694851,-0.0,0.04310950860902656,-0.4362663635763508,-0.1457949175366577
2019-10-03 07:00:00+00:00,1.7084840947021291,-0.1505535542198652,-0.19290145477602264,0.5200540696678368,-0.49479578220082776,-0.22483025315895028,,-0.4362663635763508,-0.1457949175366577
2019-10-03 08:00:00+00:00,1.514185507425518,0.16594951492966484,0.4463367637757993,0.41177692589204407,-0.49785861016230687,-1.5738117721121407,,-0.4362663635763508,6.522266957828994
2019-10-03 09:00:00+00:00,1.873522667383979,0.29946744010599735,0.4463367637757993,0.42461407542280877,-0.5007695583620969,0.22483025315869468,,-0.4362663635763508,-0.1457949175366577
2019-10-03 10:00:00+00:00,2.9412148809738086,0.45073506102519345,-1.5676855877839126,0.4233478532677852,-0.4354978292117113,-0.6744907594765952,,-0.4362663635763508,-0.1457949175366577
2019-10-03 11:00:00+00:00,0.7808053833104214,1.2713032930422432,-0.19290145477602264,-0.51886379145093,-0.37405722655028867,-0.0,,-0.4362663635763508,-0.1457949175366577
2019-10-03 12:00:00+00:00,0.9715942172943367,1.230844917807043,-0.4210554504768188,-0.16117032231930048,-0.3161917933310479,-0.44966050631790055,,-0.4362663635763508,-0.1457949175366577
2019-10-03 13:00:00+00:00,1.3763014850082624,1.3033036313911728,0.6744907594765952,0.005754870513788835,-0.2947538149094327,0.44966050631790055,,-0.4362663635763508,-0.1457949175366577
2019-10-03 14:00:00+00:00,1.312424928760066,1.2872588714269293,0.0,0.006139484654648987,-0.3075985986509135,-0.0,,-0.4362663635763508,-0.1457949175366577
2019-10-03 15:00:00+00:00,1.1725510463200666,0.6747898593737427,0.0,-0.12659109101206384,-0.3198233629664435,-0.44966050631790055,,-0.4362663635763508,-0.1457949175366577
2019-10-03 16:00:00+00:00,1.60066375662928,0.4541265479877964,0.5656062497087926,-0.02605707963223575,-0.33145701374357006,-0.22483025315869468,,-0.4362663635763508,-0.1457949175366577
2019-10-03 17:00:00+00:00,1.438832737137526,0.3926141068341425,0.16709884072132275,-0.1242199640768984,-0.3425272059897598,-0.6744907594768508,,-0.4362663635763508,-0.1457949175366577
2019-10-03 18:00:00+00:00,1.2739450604121278,0.5560580381501464,0.16709884072132275,-0.09035753115250203,-0.35306038876938006,-1.5738117721121407,,-0.4362663635763508,-0.1457949175366577
2019-10-03 19:00:00+00:00,1.182139317205029,0.5484305935297272,-0.4210554504768188,-0.09864627724180326,-0.3630818494284628,-2.2483025315889913,,-0.4362663635763508,-0.1457949175366577
2019-10-03 20:00:00+00:00,1.6062339716572487,0.5881496630409003,0.16709884072132275,0.0695729409419651,-0.3726157570173828,-1.5738117721123963,,-0.4362663635763508,-0.1457949175366577
2019-10-03 21:00:00+00:00,1.4612287673610738,0.9052698266666567,-0.4210554504768188,0.18559225131938512,-0.3816852048351835,-0.8993210126355454,,-0.4362663635763508,6.522266957828994
2019-10-03 22:00:00+00:00,1.3780532085260757,0.825712026374588,-0.4210554504768188,0.21270762591986286,-0.3903122520317098,-0.22483025315895028,,-0.4362663635763508,-0.1457949175366577
2019-10-03 23:00:00+00:00,-0.013006979169473966,0.7607046568808007,-0.4210554504768188,-0.7013156978989977,-0.39851796421501506,-0.0,,-0.4362663635763508,-0.1457949175366577
2019-10-04 00:00:00+00:00,0.049292452990925,0.6445306934400006,0.16709884072132275,-0.7313677857962305,-0.406322453021763,0.6744907594765952,,-0.26979630379063785,-0.1457949175366577
2019-10-04 01:00:00+00:00,1.4569563508328929,0.7096687870357956,-1.0602936690286402,0.1973712807880685,-0.41374491461761054,0.22483025315895028,,-0.26979630379063785,-0.1457949175366577
2019-10-04 02:00:00+00:00,1.6806670272127735,0.679725326674817,0.0,0.3283505718389685,-0.42080366710289485,-0.0,,-0.26979630379063785,-0.1457949175366577
2019-10-04 03:00:00+00:00,1.7482932622680694,0.6290092942385292,0.3144904639792498,0.3223907833934552,-0.427516186806421,1.7986420252713464,,-0.26979630379063785,-0.1457949175366577
2019-10-04 04:00:00+00:00,1.6601690683236248,0.6022435911735105,-0.19290145477602264,0.33831563898087735,-0.433899143456819,0.8993210126355454,,-0.26979630379063785,-0.1457949175366577
2019-10-04 05:00:00+00:00,1.7634789703751892,0.5684075000370139,0.3144904639792498,0.3396944984205891,-0.4399684342268639,-0.44966050631790055,,-0.26979630379063785,-0.1457949175366577
2019-10-04 06:00:00+00:00,1.775623096996471,0.6313233286016183,0.3144904639792498,0.370828614375906,-0.4457392166513991,-0.4496605063176449,,-0.26979630379063785,-0.1457949175366577
2019-10-04 07:00:00+00:00,1.8437140969320627,0.7989260036220881,-0.19290145477602264,0.597798365739875,-0.45122594042410835,-0.22483025315895028,,-0.26979630379063785,-0.1457949175366577
2019-10-04 08:00:00+00:00,1.9145451665397921,0.9859265767254847,0.16709884072132275,0.5952566431241534,-0.45644237808241833,-0.44966050631790055,,-0.26979630379063785,-0.1457949175366577
2019-10-04 09:00:00+00:00,2.181467822019182,0.7558675377079049,0.16709884072132275,0.7208050160436282,-0.4614016545933141,-0.4496605063176449,,-0.26979630379063785,-0.1457949175366577
2019-10-04 10:00:00+00:00,2.9693728905746584,1.1375220596565108,-0.19290145477602264,0.3870978731616455,-0.46611627585587007,0.22483025315869468,,-0.26979630379063785,-0.1457949175366577
2019-10-04 11:00:00+00:00,1.4679489525347367,1.9084293264441305,1.1103556425108978,-0.17867669619240945,-0.47059815613887995,-0.22483025315869468,,-0.26979630379063785,-0.1457949175366577
2019-10-04 12:00:00+00:00,1.1261041396191438,1.0668525559776494,0.0,-0.07183122557379552,-0.4748586444741524,0.6744907594765952,,-0.26979630379063785,-0.1457949175366577
2019-10-04 13:00:00+00:00,3.3484217744079268,0.9071741974614023,0.6744907594765952,0.8059342334271161,-0.478908550027863,0.22483025315895028,,-0.26979630379063785,-0.1457949175366577
2019-10-04 14:00:00+00:00,3.712608792877052,1.4835067890117317,0.5656062497087926,0.757485967699287,-0.4827581664738519,1.1241512657944956,,-0.26979630379063785,-0.1457949175366577
2019-10-04 15:00:00+00:00,2.374849213602593,0.2451276861048114,-1.0602936690286402,0.5037044356228569,-0.4864172953939639,0.6744907594765952,,-0.26979630379063785,6.522266957828994
2019-10-04 16:00:00+00:00,1.9272723251027561,0.4853512828809154,-0.19290145477602264,0.36499338902914413,-0.48989526873147843,-0.22483025315895028,,-0.26979630379063785,-0.1457949175366577
2019-10-04 17:00:00+00:00,2.2357800509588444,0.6679475267563024,0.3144904639792498,0.4036709826736383,-0.49320097032438737,0.22483025315895028,,-0.26979630379063785,-0.1457949175366577
2019-10-04 18:00:00+00:00,2.461313661362998,0.7290281815227483,-0.7002933735312947,0.5135114578562846,-0.49634285654578914,-1.1241512657944956,,-0.26979630379063785,-0.1457949175366577
2019-10-04 19:00:00+00:00,2.7051787168056127,0.6585877921208829,-1.5676855877839126,0.6388912960289168,-0.49932897607899274,-0.6744907594765952,,-0.26979630379063785,-0.1457949175366577
2019-10-04 20:00:00+00:00,2.6973189154491117,0.6419352554637437,-1.0602936690286402,0.623199912750751,-0.5021669888550848,0.22483025315895028,-0.17100939508559218,-0.26979630379063785,-0.1457949175366577
2019-10-04 21:00:00+00:00,2.6597441647756113,0.526923953748126,-1.0602936690286402,0.7256390269378037,-0.5048641841807375,-0.0,-0.14297955108566593,-0.26979630379063785,-0.1457949175366577
2019-10-04 22:00:00+00:00,2.906011070516422,0.7430548781009659,-1.5676855877839126,0.9681207144838402,-0.5074274980839298,0.22483025315869468,-0.3810535593029301,-0.26979630379063785,-0.1457949175366577
2019-10-04 23:00:00+00:00,0.8558651091750308,0.5404404705645688,-1.5676855877839126,-0.3729273839722652,-0.509863529905041,0.6744907594768508,-0.6030715850490993,-0.26979630379063785,-0.1457949175366577
2019-10-05 00:00:00+00:00,0.9389257387083852,0.5263680229118989,-0.4210554504768188,-0.27685122073927493,-0.5121785581604787,2.023472278430041,0.2226250977643458,-0.01722104066748782,-0.1457949175366577
2019-10-05 01:00:00+00:00,2.797849134075252,0.5983456418743738,-1.0602936690286402,0.8631966849766899,-0.5143785557056091,0.44966050631790055,0.757832140485968,-0.01722104066748782,-0.1457949175366577
2019-10-05 02:00:00+00:00,2.610892592436162,0.3399213747527249,-2.4350778020365302,0.5588818225064737,-0.5164692042233132,1.7986420252710908,0.023693935176453868,-0.01722104066748782,-0.1457949175366577
2019-10-05 03:00:00+00:00,1.6521287244092027,-0.21830538976421765,-0.19290145477602264,-0.05176168447372575,-0.5184559080639823,1.1241512657944956,-0.4349446494869959,-0.01722104066748782,-0.1457949175366577
2019-10-05 04:00:00+00:00,1.4176998300955528,-0.15332913447350466,0.3144904639792498,-0.16089615879572242,-0.5203438074622061,0.22483025315895028,-0.428050884228693,-0.01722104066748782,-0.1457949175366577
2019-10-05 05:00:00+00:00,1.561556522280429,-0.11901349081054875,0.3144904639792498,-0.1547217887790244,-0.5221377911548153,-0.22483025315895028,-0.42118774434747075,-0.01722104066748782,-0.1457949175366577
2019-10-05 06:00:00+00:00,1.867737559588141,0.29759437094580393,-0.19290145477602264,-0.10863542563246485,-0.5238425084243152,-1.5738117721123963,-0.4143549589414407,-0.01722104066748782,-0.1457949175366577
2019-10-05 07:00:00+00:00,1.5295835588143398,-0.024710287180152397,-0.4210554504768188,-0.15896653924892157,-0.5254623805910933,-0.8993210126355454,,-0.01722104066748782,-0.1457949175366577
2019-10-05 08:00:00+00:00,1.5300886235490954,-0.07898483272303065,0.16709884072132275,-0.07177986382213457,-0.527001611977117,-1.348981518953446,,-0.01722104066748782,-0.1457949175366577
2019-10-05 09:00:00+00:00,2.2889364468547724,-0.15393046899376042,-0.19290145477602264,0.28096802095792556,-0.5284642003631616,-0.6744907594765952,,-0.01722104066748782,-0.1457949175366577
2019-10-05 10:00:00+00:00,2.101080182914668,1.176782852275908,0.8673922142526176,-0.07509255639722714,-0.5298539469609099,1.1241512657944956,,-0.01722104066748782,-0.1457949175366577
2019-10-05 11:00:00+00:00,0.788919740857617,1.3973526494987143,0.9537286825310711,-0.506664001772401,-0.5311744659205844,-0.22483025315895028,,-0.01722104066748782,-0.1457949175366577
2019-10-05 12:00:00+00:00,3.95743312080255,2.5211333239031894,1.0344910549739406,1.2369930091187225,-0.5324291933940688,-1.348981518953446,,-0.01722104066748782,-0.1457949175366577
2019-10-05 13:00:00+00:00,1.257117903155112,1.543909777572453,1.37478413300789,-0.0072618763971363486,-0.5336213961727968,1.1241512657944956,,-0.01722104066748782,-0.1457949175366577
2019-10-05 14:00:00+00:00,1.0686366041994668,0.24069235755514687,-0.7002933735312947,0.23467358779869638,-0.5347541799189923,0.6744907594768508,,-0.01722104066748782,-0.1457949175366577
2019-10-05 15:00:00+00:00,0.763597976695413,0.2916802997380061,-0.7002933735312947,0.20576676374418487,-0.5015675586009836,-0.44966050631790055,,-0.01722104066748782,-0.1457949175366577
2019-10-05 16:00:00+00:00,0.7833730472168481,0.23660058094362413,-0.4210554504768188,0.12883532339859274,-0.10574951607189957,0.44966050631790055,,-0.01722104066748782,-0.1457949175366577
2019-10-05 17:00:00+00:00,0.8085663862926421,0.16669901119661917,-1.5676855877839126,-0.08845405310223929,0.8655504035423258,-0.22483025315895028,,-0.01722104066748782,-0.1457949175366577
2019-10-05 18:00:00+00:00,0.7142275411411811,0.467688073429601,-0.7002933735312947,-0.10650457061977275,1.9212885439113938,-0.8993210126355454,,-0.01722104066748782,-0.1457949175366577
2019-10-05 19:00:00+00:00,0.8444808890485914,0.40312762770164495,-0.19290145477602264,-0.33216741368214553,2.333641265350334,-1.348981518953446,,-0.01722104066748782,-0.1457949175366577
2019-10-05 20:00:00+00:00,0.8180510576877731,0.5292821194110879,0.3144904639792498,-0.3972609562353011,2.237602097104713,-1.1241512657944956,,-0.01722104066748782,-0.1457949175366577
2019-10-05 21:00:00+00:00,1.0032607721525617,-0.23015307599352808,0.0,-0.1257913236148958,2.1217919133815353,-1.1241512657944956,,-0.01722104066748782,-0.1457949175366577
2019-10-05 22:00:00+00:00,0.7474117182043643,0.2876355890239544,-0.4210554504768188,-0.4416650643559645,2.00993941934463,-2.023472278430041,,-0.01722104066748782,-0.1457949175366577
2019-10-05 23:00:00+00:00,-0.9515344664796684,0.683636193454282,0.3144904639792498,-1.3839078271292475,1.9019708263538624,-1.1241512657944956,,-0.01722104066748782,-0.1457949175366577
2019-10-06 00:00:00+00:00,-0.6267519763620104,0.12387792640305981,1.3137289780284165,-1.3004397899549058,1.7978094277248213,-0.8993210126355454,,-0.5855153826945759,6.522266957828994
2019-10-06 01:00:00+00:00,0.09018475979427386,0.9174491691192079,0.0,-0.6228296084585553,1.8204671608418836,-0.6744907594768508,,-0.5855153826945759,-0.1457949175366577
2019-10-06 02:00:00+00:00,-0.6207542860496064,1.1121407336452398,0.4463367637757993,-0.905890510603668,1.8419232122455407,-0.0,,-0.5855153826945759,-0.1457949175366577
2019-10-06 03:00:00+00:00,-0.8677482733665541,1.080547974051681,0.5656062497087926,-0.9977826570801582,1.764546751224982,0.44966050631790055,,-0.5855153826945759,-0.1457949175366577
2019-10-06 04:00:00+00:00,-0.8824063345755361,1.239995963539513,1.2495414498339177,-1.0861143989564752,1.6653151784109426,-0.44966050631790055,,-0.5855153826945759,-0.1457949175366577
2019-10-06 05:00:00+00:00,-0.6867850418681432,0.923973720079456,1.0344910549739406,-0.9287980922203483,1.594960415613629,-1.5738117721121407,,-0.5855153826945759,-0.1457949175366577
2019-10-06 06:00:00+00:00,-0.6133722118034027,0.8882061562442952,-0.4210554504768188,-0.8528930759910346,1.5528640967890406,-1.5738117721123963,,-0.5855153826945759,-0.1457949175366577
2019-10-06 07:00:00+00:00,-0.6097536949000278,0.7931325941108522,-0.19290145477602264,-0.9138535240388315,1.487071101556836,-1.5738117721123963,,-0.5855153826945759,-0.1457949175366577
2019-10-06 08:00:00+00:00,-0.6823061649703182,0.8217579958276534,0.5656062497087926,-1.003402278089156,1.3980869201273094,-1.5738117721121407,,-0.5855153826945759,-0.1457949175366577
2019-10-06 09:00:00+00:00,-1.139877482155071,1.3071680672975183,0.6744907594765952,-1.2332995622389105,1.3124740203506962,-0.8993210126355454,,-0.5855153826945759,6.522266957828994
2019-10-06 10:00:00+00:00,-1.0442244855325737,0.973887808681015,1.181882678231867,-1.1850910729236641,1.230144446930589,-0.44966050631790055,,-0.5855153826945759,-0.1457949175366577
2019-10-06 11:00:00+00:00,-0.33730345093812886,0.6018390677638429,0.3144904639792498,-0.44355522264859154,1.1510094933598174,-0.44966050631790055,,-0.5855153826945759,6.522266957828994
2019-10-06 12:00:00+00:00,-0.5239359549156036,0.8388599633049821,0.0,-1.0157357946658219,1.0749799688278219,-0.4496605063176449,,-0.5855153826945759,-0.1457949175366577
2019-10-06 13:00:00+00:00,-0.7163374772528337,0.8466869552530493,0.5656062497087926,-1.069497787416624,1.0019664527918246,0.6744907594765952,,-0.5855153826945759,-0.1457949175366577
2019-10-06 14:00:00+00:00,-0.9111053086201547,1.0849489647316353,0.5656062497087926,-1.122597006096444,0.9318795363179994,0.6744907594768508,,-0.5855153826945759,-0.1457949175366577
2019-10-06 15:00:00+00:00,-0.8264647837355851,1.0821335975944135,0.8673922142526176,-1.0695724148284638,0.8646300494891881,-0.0,,-0.5855153826945759,-0.1457949175366577
2019-10-06 16:00:00+00:00,-0.6069396837743363,1.1486349665463176,0.3144904639792498,-0.9917787002169933,0.8001292743579095,-0.6744907594768508,,-0.5855153826945759,-0.1457949175366577
2019-10-06 17:00:00+00:00,-0.6681847763641091,1.2882116000596373,0.16709884072132275,-0.9913510663772026,0.7382891430954537,-0.8993210126355454,,-0.5855153826945759,-0.1457949175366577
2019-10-06 18:00:00+00:00,-0.8156456943004952,1.1325590530492065,0.7746547987902044,-1.0501607162239848,0.6790224211481846,-1.348981518953446,,-0.5855153826945759,-0.1457949175366577
2019-10-06 19:00:00+00:00,-0.580562322725464,0.6769593760708015,0.0,-0.9237551079295178,0.6222428753595635,-0.8993210126355454,,-0.5855153826945759,-0.1457949175366577
2019-10-06 20:00:00+00:00,-0.6606840538153103,0.43169543452922227,-0.4210554504768188,-0.9106558136243773,0.5678654271500968,-0.44966050631790055,,-0.5855153826945759,-0.1457949175366577
2019-10-06 21:00:00+00:00,-0.570302814575717,0.07751542715800833,0.5656062497087926,-0.7947802962746985,0.5158062909668713,-0.22483025315869468,,-0.5855153826945759,-0.1457949175366577
2019-10-06 22:00:00+00:00,-0.40233672813779214,0.45184818163555335,-0.7002933735312947,-0.8571285690068506,0.4659830983194968,-0.0,,-0.5855153826945759,-0.1457949175366577
2019-10-06 23:00:00+00:00,-1.340656271512851,0.546924346071696,0.6744907594765952,-1.5301306631744347,0.41831500781018455,0.6744907594765952,,-0.5855153826945759,-0.1457949175366577
