run,backend,lag,accepted,f_stat,critical_f,p_value,rss_reduced,rss_full,rss_reduction_ratio,gamma_2,trigger,cause,trigger_source,reason,experiment_type,split_id,representative_min_I2_length,supported_min_I2_lengths,n_supporting_min_I2_values,split_timestamp,case_pre_days,case_post_days,reference_days,alpha,pcmci_pc_alpha,pcmci_plus_pc_alpha,pcmci_alpha_level,pcmci_fdr_method,conditional_independence_test,bh_adjusted_p_value,accepted_after_bh,backend_label,trigger_source_label,reference_criterion,cause_label,trigger_label
hmml,hmml,6,False,0.6481427544388956,4.030392594835544,0.4245149673391805,4.494242084984775,4.437842952533359,0.012549197703400303,0.01882725705635487,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5743437793412441,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,6,False,1.5460560394545622,4.030392594835544,0.21940421022642465,30.448384052920705,29.552505054479727,0.029422875016417892,-0.3501569630785352,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.395787987075119,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,True,18.201742091579032,4.034309706802996,8.82903848704597e-05,9.085248798568482,6.660569451707782,0.2668808967832279,-0.2095717538794658,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.0008991698759786449,True,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,7,True,6.55556126342423,4.034309706802996,0.01352301102987552,17.825249021322666,15.759059430332858,0.11591364521854476,-0.14668821715275615,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.052005878872513754,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,7,True,17.61988538141042,4.034309706802996,0.00011054035704960441,10.145789894277504,7.502075637255304,0.2605725413763324,-0.25060724315649985,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.0009245193498694186,True,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,7,True,8.194312258698073,4.034309706802996,0.006123177216823872,26.87933797944064,23.09447172427327,0.14080950423936492,-0.7158834112120411,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.027594544432855046,True,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,False,0.41821878852427136,4.034309706802996,0.5207849364308811,4.156996756051691,4.122514495690463,0.008294993329265778,0.014779783575364398,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6471351507988827,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,8,True,4.996998440311051,4.038392633683038,0.02998086917360976,4.827638282891207,4.380878246837352,0.09254215205748512,-0.2501743488033383,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.08619499887412806,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,8,False,3.187666550728841,4.038392633683038,0.08038581925442301,3.442641596131916,3.2323621529713327,0.06108084076973015,-0.07731501491974907,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.18037793588797357,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,8,False,0.3335381336030972,4.038392633683038,0.56622754008254,2.792794467137844,2.773912718750296,0.006760880046750807,0.010725586379891539,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6765316063323854,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,8,False,0.5959189915271356,4.038392633683038,0.44384664400403595,4.2221802902379855,4.171448748777201,0.012015484411710188,-0.02947886631746093,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5917955253387146,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,9,True,8.061864867078825,4.042652128566653,0.006609946629827723,70.71419254267181,60.54527886462565,0.14380300916127728,-0.4875930052441522,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.027641594997461386,True,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,9,True,21.832667118507587,4.042652128566653,2.4350440269382823e-05,31.6961545150138,21.786586127933315,0.31264260724077836,0.3740394753457828,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.00028003006309790246,True,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,9,False,0.4490159493689572,4.042652128566653,0.5060137562003513,49.014615919719226,48.560358101084745,0.009267803289094576,0.05882969904694466,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6419820011502401,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,9,False,3.611807056349848,4.042652128566653,0.06338550868232284,9.437119817365847,8.776707832356935,0.06998024797710477,0.08445503113264134,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.15345965259930794,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,10,False,1.333617942061779,4.0470998945817005,0.25400039779336425,10.453047917307115,10.164628120790686,0.02759193287910718,-0.06368411789758542,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.40996555433314935,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,10,False,0.004230443532080147,4.0470998945817005,0.9484165383185129,4.528822520953702,4.5284149208768385,9.000133588321024e-05,0.002488194743615654,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.9694924613922576,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,10,False,0.794522168324963,4.0470998945817005,0.37727685615054973,16.231201968805184,15.961379210930179,0.016623707744723926,0.21312989594905857,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5423354807164152,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,11,True,5.4995204498413175,4.051748692149202,0.023391339450795634,19.710347689006326,17.605523037391404,0.10678779922227921,-0.66551185445788,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.07889442079462307,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,11,True,12.07755101144899,4.051748692149202,0.001124367528231196,31.065914670503886,24.605584256840817,0.2079555835449761,-0.3756094698183471,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.006896120839818002,True,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,11,False,0.9117149510904579,4.051748692149202,0.3446509148125031,66.63965008584228,65.34452869916855,0.019434696685913102,-0.1107055857240941,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5198013797172178,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,12,True,35.0439344891337,4.056612461101311,4.1067176881348644e-07,17.014755993746103,9.5655470287073,0.4378087448198971,-0.5695913683991796,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,1.023181594206335e-05,True,HMML (baseline),Lagged,AIC,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,12,False,0.7742170821546173,4.056612461101311,0.3835905417875298,16.868786417637295,16.583470721766133,0.016913824670448618,0.17723275946916342,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5429281514531191,False,HMML (baseline),Lagged,AIC,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,12,False,2.6920677239189437,4.056612461101311,0.10782118874817459,64.06297386878347,60.44681981044475,0.056446865325757184,-0.1823979882573927,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.2119256847327235,False,HMML (baseline),Lagged,AIC,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,4,False,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,5,False,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,6,False,,,,,,,,GNSS_deformation_rate_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,,,Lagged GNSS deformation change
pcmci,pcmci,7,True,6.5490437203120155,4.034309706802996,0.013566751010220979,8.244877027169725,7.290023389209165,0.11581175011027896,0.12667979722261966,spectral_log_ratio_4p5_8_over_8_16_scaled,GNSS_deformation_rate_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.052005878872513754,False,PCMCI,Lagged,,Lagged GNSS deformation change,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci,pcmci,7,True,5.083427583494287,4.034309706802996,0.028567042986240798,5.5904600294468,5.074538999023708,0.09228597069034848,-0.11682187899979814,GNSS_deformation_rate_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.08619499887412806,False,PCMCI,Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Lagged GNSS deformation change
pcmci,pcmci,12,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI,Lagged,AIC,,Pressure drop
pcmci_plus_tau0,pcmci_plus,7,False,,,,,,,,spectral_log_ratio_4p5_8_over_8_16_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI+ with eligible τ=0 triggers,Lagged,,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
pcmci_plus_tau0,pcmci_plus,9,False,,,,,,,,pressure_drop_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S2,60,[60],1,2019-12-10 13:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,PCMCI+ with eligible τ=0 triggers,Lagged,,,Pressure drop
hmml,hmml,1,False,,,,,,,,rainfall_mm_scaled,,lagged,No B2 cause candidate remains after removing trigger.,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,,False,HMML (baseline),Lagged,,,Rainfall
hmml,hmml,4,True,10.017932406256376,4.0470998945817005,0.0027194856048785576,4.6363274853761505,3.8217343670071218,0.1756979249068166,0.11586498367993024,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.015637042228051706,True,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,4,False,4.023499818490564,4.0470998945817005,0.050645701970772894,3.282254330180447,3.0234294798918535,0.07885581806037686,0.2188500910108194,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.12942790503641963,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,4,False,1.7831533506985053,4.0470998945817005,0.18819413057396228,2.9541148165993714,2.8461341025258347,0.03655264631787016,-0.12277740876521125,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.35334408189397,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,5,False,1.6543387936332383,4.051748692149202,0.2048058355344058,2.390711939718457,2.3077174505197773,0.03471538658415428,-0.19206389173788102,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.37684273738330665,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,5,False,0.2873524797307616,4.051748692149202,0.5945049422129629,2.796950783180029,2.7795872767322662,0.006208012866075961,0.01799456891450202,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6923348694125644,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,5,False,0.08162498024223674,4.051748692149202,0.776389868129006,1.6702020329481775,1.6672435824161402,0.0017713129751225987,-0.022757738180924733,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.821009975492742,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,6,False,0.19853028266433004,4.056612461101311,0.6580460959558396,2.5334425033590424,2.5223145960319626,0.0043924057136980705,0.06592963242563474,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.7458014618588478,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,6,False,0.1068546775444078,4.056612461101311,0.7452695346970075,2.1118987260714093,2.106895800041784,0.002368923266946462,0.010217756929402579,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.7972650836293568,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,6,False,1.3779197220364348,4.056612461101311,0.2466311303512796,1.3959843119662887,1.354508663066111,0.029710684099134296,0.08528957448070398,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.40517971414853077,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,True,35.424573603862015,4.061706460119338,3.971637642097292e-07,19.821506221667878,10.98081153199894,0.446015282128496,0.6117475930930935,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,1.023181594206335e-05,True,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,7,True,34.2493286375917,4.061706460119338,5.560769533730081e-07,8.949592605580142,5.032401957968361,0.4376948560953916,-0.3763729253910095,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,1.023181594206335e-05,True,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,7,False,0.13223341581107212,4.061706460119338,0.7178689679578214,2.016921798893061,2.0108784958864225,0.002996300109382123,-0.006143715946001915,pressure_drop_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.7957101813508382,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Pressure drop
hmml,hmml,7,False,3.4114329927732716,4.061706460119338,0.07147770133271547,40.75055895141141,37.81840118891588,0.07195380475619166,-0.16986989610740663,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.16861406468230317,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,7,False,0.4424822190517116,4.061706460119338,0.5093987617822557,12.592063922413756,12.4666936886053,0.009956289499555163,0.07098395762245854,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6419820011502401,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,8,False,3.0593120026759366,4.067047426426355,0.08741106707367985,4.590604990864793,4.2856917748948975,0.06642113982289179,0.28001040726483073,GNSS_deformation_rate_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.18701902722740804,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Lagged GNSS deformation change
hmml,hmml,8,False,0.39194152374568597,4.067047426426355,0.5345899071816858,14.514352649236843,14.383250483863325,0.009032587848856704,-0.03604323193392653,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6471351507988827,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,8,False,0.1215749108631635,4.067047426426355,0.7290341265921997,8.815211220346859,8.790358034428465,0.00281935228744478,0.02386641439087355,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.7972650836293568,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,8,False,3.117730399406867,4.067047426426355,0.08454455496056035,10.244541343786963,9.551972180064286,0.0676037257776017,-0.20545986341755107,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.18519283467551315,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,9,False,1.2834709037424186,4.072653759250596,0.2636807547858865,9.227758252917148,8.95413049208607,0.029652679809267463,-0.058152396906867625,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.41400990976526886,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
hmml,hmml,9,False,0.5434356256939334,4.072653759250596,0.46511084162741745,4.6501282760991876,4.590729091898069,0.012773665730130356,0.05005481078186717,spectral_log_ratio_4p5_8_over_8_16_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.6112885347103201,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Past-smoothed spectral contrast (4.5–8 / 8–16 Hz)
hmml,hmml,9,False,0.7193581089703383,4.072653759250596,0.40116248021728507,5.799492784892174,5.701834197605229,0.01683916006264348,0.1348839289121818,hydro_2_5_scaled,spectral_log_ratio_4p5_8_over_8_16_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.5508499728356749,False,HMML (baseline),Lagged,,Past-smoothed spectral contrast (4.5–8 / 8–16 Hz),Hydrothermal RMS (2–5 Hz)
hmml,hmml,10,True,4.778386271271003,4.078545731291291,0.03458462713002264,35.117440145688704,31.451852353231967,0.10438083690752026,-0.1813563377834022,rainfall_mm_scaled,hydro_2_5_scaled,lagged,,unique_split_backend_max_lag_grid,S3,36,"[36, 48]",2,2019-12-10 19:00:00+00:00,7,4,14,0.05,0.2,0.01,0.05,fdr_bh,robust_parcorr,0.09641774836248736,False,HMML (baseline),Lagged,,Hydrothermal RMS (2–5 Hz),Rainfall
