experiment_type,split_id,representative_min_I2_length,supported_min_I2_lengths,n_supporting_min_I2_values,split_timestamp_expected,I1_length_expected,I2_length_expected,run,backend,lag,case_pre_days,case_post_days,reference_days,split_timestamp,split_score,boundary_split,I1_length,I2_length,B_1,B_2,trigger_candidates,T_candidates_lagged,T_candidates_contemporaneous,accepted_triggers,causes,pairs,n_contemporaneous_links,n_diagnostics,stop_reason,warning_count,warning_categories,warning_messages,error,effective_I2_rows,backend_label,reference_criterion
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,4,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,13,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,21,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,5,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,80,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,20,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,6,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]",[],"[""spectral_log_ratio_4p5_8_over_8_16_scaled""]","[""hydro_2_5_scaled""]","[[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled""]]",0,2,,73,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,19,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,7,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,102,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,18,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,8,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,132,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,17,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,9,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,162,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,16,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,10,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,161,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,15,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,11,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],0,2,,160,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,14,HMML (baseline),
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,hmml,hmml,12,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""spectral_log_ratio_4p5_8_over_8_16_scaled"", ""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]","[""GNSS_deformation_rate_scaled""]",[],[],[],[],0,1,,176,"[""RuntimeWarning"", ""PerfectSeparationWarning""]","[""invalid value encountered in scalar divide"", ""divide by zero encountered in scalar divide"", ""Perfect separation or prediction detected, parameter may not be identified""]",,13,HMML (baseline),AIC
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,1,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,10,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,24,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,2,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,23,PCMCI,BIC
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,3,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,22,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,4,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,21,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,5,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]","[""hydro_2_5_scaled""]","[""hydro_2_5_scaled""]","[""hydro_2_5_scaled""]",[],[],[],[],0,1,,0,[],[],,20,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,6,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,19,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,7,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,18,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,8,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]","[""pressure_drop_scaled""]","[""pressure_drop_scaled""]","[""pressure_drop_scaled""]",[],[],[],[],0,1,,0,[],[],,17,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,9,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,16,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,10,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,3,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,15,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,11,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""GNSS_deformation_rate_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]",[],[],[],[],0,1,,4,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,14,PCMCI,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci,pcmci,12,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled"", ""GNSS_deformation_rate_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,13,PCMCI,AIC
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,1,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,6,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,24,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,2,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,23,PCMCI+ with eligible τ=0 triggers,BIC
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,3,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],"[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]","[""rainfall_mm_scaled""]",[],[],[],[],0,1,,0,[],[],,22,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,4,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,21,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,5,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,20,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,6,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,19,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,7,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],1,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,18,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,8,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],1,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,17,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,9,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],[],[],[],[],[],[],[],1,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,16,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,10,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,[],"[""pressure_drop_scaled""]","[""pressure_drop_scaled""]","[""pressure_drop_scaled""]",[],[],[],[],0,1,,0,[],[],,15,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,11,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""rainfall_mm_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,4,"[""ConstantInputWarning""]","[""An input array is constant; the correlation coefficient is not defined.""]",,14,PCMCI+ with eligible τ=0 triggers,
unique_split_backend_max_lag_grid,S3,24,[24],1,2019-12-11 00:00:00+00:00,215,25,pcmci_plus_tau0,pcmci_plus,12,7,3,14,2019-12-11 00:00:00+00:00,4.565231528602903,False,215,25,"[""hydro_2_5_scaled""]",[],[],[],[],[],[],[],0,0,No lagged non-target B2 variables are available to construct V.,0,[],[],,13,PCMCI+ with eligible τ=0 triggers,AIC
