station,time,S_log,T_log,Y_log,CO2_3,AirTemp_3,pressure_drop,WindSpeed,CO2_SO2
ME01,2008-04-12 15:00:00+00:00,7.634719101993276e-08,5.296490890675532e-07,2.876006623433734e-08,0.096179,19.647149,-0.17165699999998196,6.147541,11.0
ME01,2008-04-12 16:00:00+00:00,7.498379499124776e-08,3.7371600418955247e-07,2.316675901930679e-08,0.095677,18.774557,0.0143039999999246,25.819672,11.0
ME01,2008-04-12 17:00:00+00:00,7.102777156313703e-08,9.14433643575541e-07,2.2960751442383338e-08,0.087148,17.854282,-0.37192399999992176,0.0,11.0
ME01,2008-04-12 18:00:00+00:00,6.832827262156362e-08,2.08610303469686e-06,2.143707428174421e-08,0.098688,17.263017,-0.41483900000002905,59.016393,10.0
ME01,2008-04-12 19:00:00+00:00,6.462292176080899e-08,3.4159383088744934e-07,2.4190898421366385e-08,0.1022,14.034904,-1.0156400000000758,0.409836,10.0
ME01,2008-04-12 20:00:00+00:00,6.177784863737972e-08,7.141145884344578e-07,1.5643675868212053e-08,0.098186,13.324433,-0.48636199999998553,2.04918,10.0
ME01,2008-04-12 21:00:00+00:00,6.125787720662647e-08,9.403408852840865e-07,1.3655622329211773e-08,0.106214,12.990654,-0.5292779999999766,0.0,10.0
ME01,2008-04-12 22:00:00+00:00,5.924221277905767e-08,4.0151515720651835e-07,1.4464667083904452e-08,0.109727,14.244707,0.028610000000071523,11.885246,10.0
ME01,2008-04-12 23:00:00+00:00,5.6789423411456795e-08,9.005590682679148e-07,1.0725019000490754e-08,0.126285,12.957276,-0.4434480000001031,27.459016,10.0
ME01,2008-04-13 00:00:00+00:00,5.581588765891539e-08,4.688688427597716e-07,9.69495225409378e-09,0.117755,12.170513,0.08582799999999224,31.147541,9.0
ME01,2008-04-13 01:00:00+00:00,5.3202634575734474e-08,1.6882642812072024e-06,1.1995398045949733e-08,0.121267,11.374213,0.12874300000009953,0.0,9.0
ME01,2008-04-13 02:00:00+00:00,4.9773387152814186e-08,3.180485297605433e-07,1.1179472042169989e-08,0.116751,11.841503,-0.1430480000000216,30.327869,9.0
ME01,2008-04-13 03:00:00+00:00,4.821461171313569e-08,3.8929077583597723e-07,9.60898083877238e-09,0.124779,12.189586,0.35761999999999716,13.934426,9.0
ME01,2008-04-13 04:00:00+00:00,4.455397619231823e-08,2.843259622645069e-07,1.4137543556715624e-08,0.123776,12.852375,0.12874299999998584,17.622951,9.0
ME01,2008-04-13 05:00:00+00:00,4.537260073361531e-08,3.2985700090306935e-07,3.607218121808651e-08,0.117253,13.60576,-0.31470500000000357,0.0,9.0
ME01,2008-04-13 06:00:00+00:00,4.430928080146104e-08,2.7379431698849614e-07,2.0941604557466637e-08,0.116249,14.158879,-0.658019999999965,0.0,9.475
ME01,2008-04-13 07:00:00+00:00,4.4714671948741254e-08,2.9808216461810455e-07,2.033174172256333e-08,0.116249,14.578486,-1.0442500000000337,6.557377,9.475
ME01,2008-04-13 08:00:00+00:00,4.3190545898993035e-08,2.94920185638934e-07,3.2385299048483856e-08,0.128793,15.412932,-0.9012010000000146,0.0,9.475
ME01,2008-04-13 09:00:00+00:00,4.265625589431645e-08,2.686496996704463e-07,2.3210358641807964e-08,0.109727,17.17242,-0.6151059999999688,8.606557,9.475
ME01,2008-04-13 10:00:00+00:00,8.850589633023919e-08,3.6243386185904784e-06,1.0052289853715881e-07,0.138828,16.924471,-0.45775300000002517,13.114754,9.475
ME01,2008-04-13 11:00:00+00:00,4.313279699994396e-08,3.0082662115992257e-07,2.3285641417628737e-08,0.110228,17.983025,-0.10013400000002548,20.081967,9.475
ME01,2008-04-13 12:00:00+00:00,4.5681462228174866e-08,2.5853100632458924e-07,1.8505346313634728e-08,0.105713,18.564753,-0.2574859999999717,9.42623,9.95
ME01,2008-04-13 13:00:00+00:00,5.359559365694104e-08,2.8444059984521185e-07,1.08580559367703e-07,0.106214,16.800496,0.5435820000000149,20.491803,9.95
ME01,2008-04-13 14:00:00+00:00,4.226552337103344e-08,2.66336395082643e-07,2.205274368535525e-08,0.103204,16.423803,0.7295440000000326,13.934426,9.95
ME01,2008-04-13 15:00:00+00:00,4.241014548909113e-08,2.5954800293077864e-07,2.3416352471599966e-08,0.1022,16.700362,0.5149719999999434,10.655738,9.95
ME01,2008-04-13 16:00:00+00:00,4.4023384163357146e-08,2.5398869058283567e-07,2.1180053244421308e-08,0.098186,15.699027,0.0429149999999936,0.0,9.95
ME01,2008-04-13 17:00:00+00:00,4.105476206232513e-08,4.5218265529020906e-07,2.0335362263617478e-08,0.101698,14.611863,0.5006670000000213,0.0,9.95
ME01,2008-04-13 18:00:00+00:00,4.210244259659799e-08,5.244999139811193e-07,2.1885225813767792e-08,0.101698,13.314896,0.3290100000000393,0.409836,10.425
ME01,2008-04-13 19:00:00+00:00,4.0374463211729034e-08,5.88738534844851e-07,1.911976220478312e-08,0.108723,12.623498,-0.20026700000005349,0.0,10.425
ME01,2008-04-13 20:00:00+00:00,4.197005338518625e-08,4.877266622573154e-07,1.9249125875538163e-08,0.120765,11.870113,-0.1430480000000216,0.0,10.425
ME01,2008-04-13 21:00:00+00:00,4.370727908800554e-08,3.3611748912247045e-07,1.3760129717251158e-08,0.112235,12.175281,-0.07152299999995648,0.0,10.425
ME01,2008-04-13 22:00:00+00:00,4.631546311432691e-08,8.535123076277529e-07,1.1845494814733572e-08,0.125281,11.803357,0.05721900000003188,0.819672,10.425
ME01,2008-04-13 23:00:00+00:00,5.6601780617828964e-08,3.9284680346072687e-07,8.393845399553431e-09,0.115748,11.946405,-0.07152400000006764,0.0,10.425
ME01,2008-04-14 00:00:00+00:00,6.766898493170105e-08,6.439874993656012e-07,6.847271458736858e-09,0.128292,11.092886,0.6008010000000468,12.704918,10.9
ME01,2008-04-14 01:00:00+00:00,7.769468331340837e-08,3.011624502869519e-07,1.23036260258419e-08,0.132306,10.797253,0.5149719999999434,0.0,10.9
ME01,2008-04-14 02:00:00+00:00,7.733413780974423e-08,6.313031346904863e-07,1.801952742755466e-08,0.131302,10.544536,0.4291440000000648,29.098361,10.9
ME01,2008-04-14 03:00:00+00:00,7.588698316792718e-08,1.9187608708858087e-07,2.3372088696865805e-08,0.132807,10.058173,0.5292769999999791,16.803279,10.9
ME01,2008-04-14 04:00:00+00:00,7.067113573494204e-08,9.40871982972532e-07,3.401685375129445e-08,0.132306,10.163075,-0.6294110000000046,45.491803,10.9
ME01,2008-04-14 05:00:00+00:00,7.003597831590217e-08,2.2675747152463888e-07,2.56998482337479e-08,0.127288,10.415792,0.24318200000004708,4.098361,10.9
ME01,2008-04-14 06:00:00+00:00,7.292609412680123e-08,2.202466374308291e-07,3.274436274457361e-08,0.135316,10.811558,-0.5292780000000903,0.409836,11.8
ME01,2008-04-14 07:00:00+00:00,7.25620546073283e-08,1.9266668535585443e-07,3.8412165173329434e-08,0.132306,11.431432,-0.6294100000000071,31.557377,11.8
ME01,2008-04-14 08:00:00+00:00,7.05643553863916e-08,1.7503198514701459e-07,4.692582931507673e-08,0.131804,11.741369,-0.2574859999999717,7.786885,11.8
ME01,2008-04-14 09:00:00+00:00,6.80934942481043e-08,2.1264094673285695e-07,3.1701266767394075e-08,0.126786,12.156208,0.04291399999999612,4.098361,11.8
ME01,2008-04-14 10:00:00+00:00,6.908724600468172e-08,2.624451913586912e-07,3.1983395038998316e-08,0.12779,13.157543,-0.0,21.311475,11.8
ME01,2008-04-14 11:00:00+00:00,6.422360224952671e-08,2.2967743711415913e-07,2.7129857556756688e-08,0.131804,13.767881,0.18596200000001772,4.508197,11.8
ME01,2008-04-14 12:00:00+00:00,6.174771461160932e-08,3.933545722323806e-06,4.2918694246315114e-08,0.135818,15.045775,-0.11443799999995008,9.836066,12.7
ME01,2008-04-14 13:00:00+00:00,5.765252967405504e-08,1.9938319123458428e-07,3.6567581837722363e-08,0.12779,13.939538,0.7581539999999904,34.42623,12.7
ME01,2008-04-14 14:00:00+00:00,5.194301688336017e-08,1.9299098302824162e-07,2.8702828821479383e-08,0.119762,14.173183,0.14304799999990792,13.934426,12.7
ME01,2008-04-14 15:00:00+00:00,5.118399289099972e-08,1.8255005191334809e-07,3.16460564065862e-08,0.12779,14.416365,0.05721900000003188,40.163934,12.7
ME01,2008-04-14 16:00:00+00:00,4.684673159666598e-08,2.965591421277429e-07,2.749364303376992e-08,0.11926,15.594126,-0.3719250000000329,13.934426,12.7
ME01,2008-04-14 17:00:00+00:00,4.626036415046063e-08,7.611647688642169e-07,2.3380864174734045e-08,0.12779,12.571047,0.5864970000000085,19.672131,12.7
ME01,2008-04-14 18:00:00+00:00,5.1588224026567496e-08,8.301571049409138e-07,4.670481643846373e-08,0.123274,9.881747,-0.0,0.0,13.6
ME01,2008-04-14 19:00:00+00:00,5.152194245427231e-08,3.3980076193093095e-06,1.894741755442778e-08,0.12779,9.514591,-0.5292779999999766,0.0,13.6
ME01,2008-04-14 20:00:00+00:00,5.456391691425226e-08,2.0889437759282864e-06,3.1691057834220115e-08,0.126786,8.794583,-0.08582799999999224,0.0,13.6
ME01,2008-04-14 21:00:00+00:00,5.876367762368016e-08,6.305116059643641e-07,5.949737466204482e-08,0.130299,8.909022,0.21457099999997808,0.0,13.6
ME01,2008-04-14 22:00:00+00:00,7.45149967314129e-08,2.610402543979308e-07,8.877547589983117e-08,0.135316,8.427427,-0.0,0.0,13.6
ME01,2008-04-14 23:00:00+00:00,7.296943648911013e-08,2.960947719370993e-07,1.322572324776386e-07,0.135316,8.060271,0.20026800000005096,0.409836,13.6
ME01,2008-04-15 00:00:00+00:00,6.758241239006503e-08,9.185277826895264e-07,1.2510367928515415e-07,0.135316,8.498951,0.48636199999998553,3.278689,14.5
ME01,2008-04-15 01:00:00+00:00,5.901952305197163e-08,6.792716612598176e-07,1.9862157785282932e-08,0.126786,9.032996,0.6866300000000365,6.967213,14.5
ME01,2008-04-15 02:00:00+00:00,6.221030756554766e-08,1.7132939917947713e-07,2.261850756277572e-08,0.134814,12.304024,0.31470500000000357,43.032787,14.5
ME01,2008-04-15 03:00:00+00:00,6.510596300384565e-08,3.664025508051379e-07,4.0798248389561615e-08,0.134814,11.049971,0.5149729999999408,54.098361,14.5
ME01,2008-04-15 04:00:00+00:00,7.322013169769859e-08,5.126785249968153e-07,8.599330453999728e-08,0.125783,10.287049,0.1573520000000599,6.967213,14.5
ME01,2008-04-15 05:00:00+00:00,8.736985582599969e-08,2.84702363873829e-07,6.531537231445094e-08,0.138828,11.669846,-0.0,14.344262,14.5
ME01,2008-04-15 06:00:00+00:00,1.0340564622672003e-07,2.789816609794899e-07,4.6672547871267653e-08,0.133811,13.30536,-0.686629000000039,13.934426,13.2875
ME01,2008-04-15 07:00:00+00:00,1.1297697731596452e-07,3.4486097532882663e-07,5.4028524636614386e-08,0.146857,14.468816,-0.6294110000000046,66.393443,13.2875
ME01,2008-04-15 08:00:00+00:00,1.1735336929567936e-07,4.615692595076559e-06,4.66620491814324e-08,0.126285,16.023269,-0.5721919999999727,21.721311,13.2875
ME01,2008-04-15 09:00:00+00:00,1.089499202619481e-07,1.2239161675292884e-06,3.311812169023292e-08,0.139832,16.380889,-0.3862290000000712,88.52459,13.2875
