time,station,teleseismic_scaled,background_seismic_scaled,effect_seismic_scaled,CO2_3_scaled,AirTemp_3_scaled,pressure_drop_scaled,WindSpeed_scaled,API_scaled,CO2_SO2_scaled
2008-04-12 10:00:00+00:00,ESLN,-0.5645091636643504,-0.16157397667788645,-0.46258032107955843,-1.6317803033947202,2.074764352927574,-0.7454908316961858,3.332777972858867,-0.6769910005143124,0.7456176559100397
2008-04-12 11:00:00+00:00,ESLN,-0.5077746424176168,-0.1793230344571123,0.44500254744959195,-2.0012117313864723,2.0657881961902556,-1.0649861933795504,2.102824217905794,-0.6769910005143124,0.7456176559100397
2008-04-12 12:00:00+00:00,ESLN,-0.4819957094561988,-0.30350293726900246,0.6896965556091452,-2.0012117313864723,2.3248131656809794,-0.03550003610972479,1.071250069619583,-0.6769910005143124,0.3784142966275959
2008-04-12 13:00:00+00:00,ESLN,-0.40496562075923076,-0.6727385431614793,-0.39246653020502476,-2.17444963376685,1.924734957705793,0.1419976627867494,-0.476111152809733,-0.6769910005143124,0.3784142966275959
2008-04-12 14:00:00+00:00,ESLN,-0.31998539260778014,-0.7326404566721332,-0.720211107331786,-2.5725437264609705,1.9516634279177498,0.17749521724432443,1.309305597619818,-0.6769910005143124,0.3784142966275959
2008-04-12 15:00:00+00:00,ESLN,-0.20176313782909577,-0.7465055384469561,-0.32298535253673166,-2.17444963376685,1.4810587351625046,-0.4969930605799799,-0.07935184266674487,-0.6769910005143124,0.3784142966275959
2008-04-12 16:00:00+00:00,ESLN,-0.05223514949887831,-0.6646960259018039,-0.5702054775718931,-2.199257326296465,1.246397504419785,-0.035502517762297736,1.8250926717629234,-0.6769910005143124,0.3784142966275959
2008-04-12 17:00:00+00:00,ESLN,-0.09756583414818064,-0.7516998817943475,0.30306504793873906,-2.62248696126248,0.9989131542059887,-0.9939861211598188,-0.6744907594765952,-0.6769910005143124,0.3784142966275959
2008-04-12 18:00:00+00:00,ESLN,1225482.419463047,9296.923736617697,286842.5860851745,-2.0506306298383232,0.8399076022468892,-1.1004862294894162,5.0388427838124095,-0.6769910005143124,-0.02075848069396281
2008-04-12 19:00:00+00:00,ESLN,9.787095771469254,-0.5927674129219365,-0.5611783328124669,-1.8777877086071568,-0.028210567019589898,-2.591465411229497,-0.6348148381432227,-0.6769910005143124,-0.02075848069396281
2008-04-12 20:00:00+00:00,ESLN,-0.007716565633261459,-0.7453854185663653,-0.599668176103502,-2.0753816577592925,-0.2192735142698636,-1.2779814467335997,-0.476111152809733,-0.6769910005143124,-0.02075848069396281
2008-04-12 21:00:00+00:00,ESLN,-0.047754643451541595,-0.6046910659839677,1.4879442029430885,-1.6809120521863017,-0.3090348127187089,-1.384484036715206,-0.6744907594765952,-0.6769910005143124,-0.02075848069396281
2008-04-12 22:00:00+00:00,ESLN,-0.10706948788370932,-0.8079489497206921,0.007320173860667398,-1.5091943829728764,0.028210567019588944,1.4106560098999437e-13,0.476111152809733,-0.6769910005143124,-0.02075848069396281
2008-04-12 23:00:00+00:00,ESLN,-0.22143792711530508,-0.7138019658524768,-0.6409424802642724,-0.7070799125288086,-0.31801096945602747,-1.1714838200568571,1.983796357096413,-0.6769910005143124,-0.02075848069396281
2008-04-13 00:00:00+00:00,ESLN,-0.1887744815555233,-0.7382023030276638,-0.7975485011129828,-1.118812454290636,-0.5295906927205486,0.14199518113445858,2.3408797459060287,-0.6769910005143124,-0.45800278707982556
2008-04-13 01:00:00+00:00,ESLN,-0.23991409501569763,-0.7479412033894303,-0.9750242611527906,-0.9489133196157828,-0.7437351474490221,0.24849528946405613,-0.6744907594765952,-0.3607490948527502,-0.45800278707982556
2008-04-13 02:00:00+00:00,ESLN,-0.2759503632797672,-0.7380963463122626,-0.215334520737439,-1.1674808332751767,-0.6180694909752454,-0.4259954700128212,2.261527903239284,0.7067454602632783,-0.45800278707982556
2008-04-13 03:00:00+00:00,ESLN,-0.2937428864168197,-0.6915875095086687,-0.5376874882109239,-0.779545506859614,-0.5244614987169867,0.8164884222633446,0.6744907594765952,1.3922959929019458,-0.45800278707982556
2008-04-13 04:00:00+00:00,ESLN,1141216.306652065,9085.14958285794,286824.1054205301,-0.8278616335396403,-0.346221402013445,0.248495289463774,1.0315741482862109,1.2919697477550127,-0.45800278707982556
2008-04-13 05:00:00+00:00,ESLN,0.628693960001193,-0.7651547376218641,-0.8791182019766567,-1.143141176908556,-0.143617835486243,-0.8519884583732105,-0.6744907594765952,2.5168763232795848,-0.45800278707982556
2008-04-13 06:00:00+00:00,ESLN,-0.41217709777172157,-0.7206001829558809,-0.3815758135352357,-1.1918314332225457,0.005129328465733254,-1.7039769167462797,-0.6744907594765952,2.508660841510646,-0.2451092395630013
2008-04-13 07:00:00+00:00,ESLN,-0.43147324792480524,-0.5425256428930939,-0.4469196566996327,-1.1918314332225457,0.11797186546843376,-2.6624654834489467,-0.039675921333372485,3.9071718363010066,-0.2451092395630013
2008-04-13 08:00:00+00:00,ESLN,-0.35537919288331227,-0.6888692914134383,0.3219015883071794,-0.5866149340166668,0.3423747082040306,-2.3074676040034254,-0.6744907594765952,5.3129620154780355,-0.2451092395630013
2008-04-13 09:00:00+00:00,ESLN,1027206.2865624874,8759.550484291929,287051.2887598787,-1.5091943829728764,0.8155438634988846,-1.5974792900692552,0.15870368533348983,7.219104064544352,-0.2451092395630013
2008-04-13 10:00:00+00:00,ESLN,5.764362984879331,-0.7471070347232496,-0.537091418326149,-0.10727412336926517,0.7488643414525831,-1.206983856166441,0.5951389168098503,7.610809895298071,-0.2451092395630013
2008-04-13 11:00:00+00:00,ESLN,-0.38812642639446376,-0.7569543893908963,-0.6247390649523984,-1.4847494851365415,1.033535280961116,-0.31949784333579656,1.2696296762864454,8.09930692195803,-0.2451092395630013
2008-04-13 12:00:00+00:00,ESLN,-0.4063126146607413,-0.5583046548983082,-0.9198506391257915,-1.7054456706931322,1.1899761014562624,-0.70999079558632,0.23805562480949827,7.956680009028298,-0.0416587123935929
2008-04-13 13:00:00+00:00,ESLN,-0.3448091579540547,-0.8087910830416896,0.8864557868407578,-1.6809120521863017,0.71552444596726,1.2779814467335997,1.309305597619818,7.5763968261374,-0.0416587123935929
2008-04-13 14:00:00+00:00,ESLN,942510.9526301353,9479.212385596771,287071.9366160413,-1.82847711288608,0.6142225282414873,1.7394744712038548,0.6744907594765952,7.210863795561661,-0.0416587123935929
2008-04-13 15:00:00+00:00,ESLN,1215812.5142661077,9344.974989114193,286867.1083204361,-1.8777877086071568,0.6885959757553033,1.206981374513868,0.35708338880961554,6.859669563845966,-0.0416587123935929
2008-04-13 16:00:00+00:00,ESLN,-0.3700818490669478,-0.6581851101416866,0.39446305736136333,-2.0753816577592925,0.41931261825745586,0.03550003610972479,-0.6744907594765952,6.522401677935314,-0.0416587123935929
2008-04-13 17:00:00+00:00,ESLN,863.6863448861486,-0.7890123719671357,-0.8277174268085722,-1.902459853010768,0.12694775328140903,1.1714813384042841,-0.6744907594765952,6.198647700597276,-0.0416587123935929
2008-04-13 18:00:00+00:00,ESLN,1369971.6381858983,9111.844774588351,204260.78553091362,-1.902459853010768,-0.22183824573381666,0.745488350043895,-0.6348148381432227,5.887996261672194,0.15315103791999218
2008-04-13 19:00:00+00:00,ESLN,-0.40589237979272597,-0.692017555296547,-0.14616727421952105,-1.558214998698967,-0.40777199898052896,-0.5679931327997116,-0.6744907594765952,5.590038042718157,0.15315103791999218
2008-04-13 20:00:00+00:00,ESLN,-0.4832903331399361,-0.8180756483355548,-1.0163704173906953,-0.9731658234494088,-0.610375565507731,-0.4259954700128212,-0.6744907594765952,5.304366693413203,0.15315103791999218
2008-04-13 21:00:00+00:00,ESLN,-0.5603618219650124,-0.7497456824328204,-0.5198545103396911,-1.3869339995024632,-0.528308461450744,-0.248495289463774,-0.6744907594765952,5.0305796788186985,0.15315103791999218
2008-04-13 22:00:00+00:00,ESLN,-0.475903013019373,-0.7982336530162187,-1.083546701699952,-0.7553795336550596,-0.6283278789823686,0.07099759056729982,-0.5951389168098503,4.768279057289925,0.15315103791999218
2008-04-13 23:00:00+00:00,ESLN,-0.5714998051949248,-0.7065446617910062,0.059784884354849285,-1.216144446710622,-0.5898587894934841,-0.24849777111634697,-0.6744907594765952,4.5170721894387205,0.15315103791999218
2008-04-14 00:00:00+00:00,ESLN,-0.5969714680718371,-0.880577044663835,-0.9555316860602867,-0.6106577029625408,-0.8193908262326428,1.4199791095204901,0.5554629954764778,4.276572379106478,0.3400241736589815
2008-04-14 01:00:00+00:00,ESLN,-0.5810501782252376,-0.7808126159995302,-1.1633846056189538,-0.41832676484388487,-0.8988937366743645,1.206981374513868,-0.6744907594765952,4.046399447793104,0.3400241736589815
2008-04-14 02:00:00+00:00,ESLN,-0.567715190848295,-0.6943837218879927,0.44255236120173225,-0.46636944037085953,-0.9668554899904707,0.9939861211601009,2.1425001392391665,3.826180244409112,0.3400241736589815
2008-04-14 03:00:00+00:00,ESLN,-0.6267501681703719,-0.6687549343133197,-0.5530523363546781,-0.3943692081392556,-1.0976503404678093,1.2424814106237339,0.9522223056194659,3.615549092575753,0.3400241736589815
2008-04-14 04:00:00+00:00,ESLN,-0.4374949847914463,-0.8080774817724423,-0.1310308656473092,-0.41832676484388487,-1.0694396389860483,-1.632979326179121,3.7295371861925912,3.4141481779941154,0.3400241736589815
2008-04-14 05:00:00+00:00,ESLN,1263855.6162523073,9112.024930278112,286796.99302406254,-0.658871370717671,-1.0014778856699418,0.5324930966898458,-0.2777314493336072,3.2216278786420336,0.3400241736589815
2008-04-14 06:00:00+00:00,ESLN,835381.3321859256,9716.704623049423,286178.5891919503,-0.27454932263369997,-0.8950467739406072,-1.384484036715488,-0.6348148381432227,3.0376470407409353,0.6744907594765952
2008-04-14 07:00:00+00:00,ESLN,-0.5406903556327605,-0.6856734370185121,-0.6657876715504001,-0.41832676484388487,-0.7283475654383371,-1.6329768445268302,2.3805556672394013,2.8618732035678645,0.6744907594765952
2008-04-14 08:00:00+00:00,ESLN,-0.6327844321622794,-0.8881748433178713,-1.0373670962547992,-0.44234277539879513,-0.6449979611872017,-0.70999079558632,0.07935184266674487,2.8365808507240335,0.6744907594765952
2008-04-14 09:00:00+00:00,ESLN,-0.6478275871743653,-0.8041063249915944,-0.4187049723118833,-0.6829943097451522,-0.5334376554543058,0.03549755445743397,-0.2777314493336072,3.096038902875078,0.6744907594765952
2008-04-14 10:00:00+00:00,ESLN,-0.2257165783508378,-0.6546057947179126,-0.6335229663814844,-0.6347591716431259,-0.2641542979564579,-0.07100007221959065,1.388657440286563,3.200227844614111,0.6744907594765952
2008-04-14 11:00:00+00:00,ESLN,-0.6356478645946564,-0.6969712001397259,0.34797803222103324,-0.44234277539879513,-0.1000195519937971,0.3904929522506645,-0.23805552800023472,3.578109860915148,0.6744907594765952
2008-04-14 12:00:00+00:00,ESLN,-0.6410483007954718,-0.6676446694156745,-0.45603703675555884,-0.25060758707253356,0.24363725301786723,-0.3549953977930894,0.27773154614287077,4.2067094667239004,0.9862207351795429
2008-04-14 13:00:00+00:00,ESLN,-0.6611467946859454,-0.7913648538596594,1.5090939589072583,-0.6347591716431259,-0.05385680596174146,1.8104745434233043,2.6582872133822715,4.792579003629215,0.9862207351795429
2008-04-14 14:00:00+00:00,ESLN,-0.6876710121842745,-0.7239592222255925,-0.5768206442991011,-1.0216550709696284,0.008976022275146685,0.2839953255733577,0.6744907594765952,4.808907304031629,0.9862207351795429
2008-04-14 15:00:00+00:00,ESLN,-0.6689954647379714,-0.7388212033700019,-0.23555462426324772,-0.6347591716431259,0.07437358197598788,0.07099759056729982,3.213750112049486,4.957783501509256,0.9862207351795429
2008-04-14 16:00:00+00:00,ESLN,-0.7014758755672472,-0.7058039994656377,-0.4924887847543815,-1.045940178341309,0.39110218570003835,-0.9939886028123917,0.6744907594765952,4.698552938762834,0.9862207351795429
2008-04-14 17:00:00+00:00,ESLN,-0.6002418163498334,-0.6537515601480698,-0.5395519815239966,-0.6347591716431259,-0.4218773497214094,1.384481555062915,1.229953754953073,4.450309851395444,0.9862207351795429
2008-04-14 18:00:00+00:00,ESLN,-0.6724507584207142,-0.6843654203528303,-0.33672299064607847,-0.8520599778893692,-1.1450955866940122,-0.07100007221959065,-0.6744907594765952,4.212669269892989,1.2781095273376988
2008-04-14 19:00:00+00:00,ESLN,-0.6311575146414588,-0.7950397343410157,-0.8122705835475451,-0.6347591716431259,-1.243832772955833,-1.384484036715206,-0.6744907594765952,3.9852528880211446,1.2781095273376988
2008-04-14 20:00:00+00:00,ESLN,-0.6205167652344818,-0.6981140724722783,-0.2382008304995698,-0.6829943097451522,-1.4374604516700598,-0.2839953255736399,-0.6744907594765952,3.767689555278299,1.2781095273376988
2008-04-14 21:00:00+00:00,ESLN,-0.6420283588746329,-0.6231804063247017,0.3564085928559564,-0.5144068564067171,-1.4066850187243458,0.46149054281782326,-0.6744907594765952,3.559615707558452,1.2781095273376988
2008-04-14 22:00:00+00:00,ESLN,-0.6568481170634723,-0.68659846076922,-0.9676796674554039,-0.27454932263369997,-1.5361976379318798,-0.07100007221959065,-0.6744907594765952,3.3606757386157025,1.2781095273376988
2008-04-14 23:00:00+00:00,ESLN,-0.6083630486024687,-0.6687839306717369,-0.6223159337057159,-0.27454932263369997,-1.6349348241936998,0.4259954700128212,-0.6348148381432227,3.170522315144442,1.2781095273376988
2008-04-15 00:00:00+00:00,ESLN,-0.568716690386031,-0.7630228197272612,-0.417577925751428,-0.27454932263369997,-1.5169630931874374,1.1359813022944183,-0.3570832920003521,2.9888166384585984,1.552532432647899
2008-04-15 01:00:00+00:00,ESLN,-0.6213329347961865,-0.7102551883320599,-0.6019526069801744,-0.6829943097451522,-1.3733453921633665,1.6329768445268302,0.0,2.8152286558733044,1.552532432647899
2008-04-15 02:00:00+00:00,ESLN,-0.6251067916727283,-0.7708850715557028,-0.17588841835201116,-0.29850164679696767,-0.49368633469561657,0.7099883139340292,3.491481658192357,2.6494372249678095,1.552532432647899
2008-04-15 03:00:00+00:00,ESLN,57.056312386829134,-0.7711321490524636,-0.7958152671073432,-0.29850164679696767,-0.8309317144339144,1.2069838561661588,4.56273172781194,2.4911302339438195,1.552532432647899
2008-04-15 04:00:00+00:00,ESLN,1353078.259921835,9112.017115168645,286861.75984395813,-0.7312243387481911,-1.036100012425069,0.3194928800312149,0.0,2.340004681293414,1.552532432647899
2008-04-15 05:00:00+00:00,ESLN,-0.23659063046915757,-0.7335932104941233,-0.32355634451099496,-0.10727412336926517,-0.6642322370073006,-0.07100007221959065,0.7141666808099677,2.1957667179596223,1.552532432647899
2008-04-15 06:00:00+00:00,ESLN,-0.606896081071328,-0.6772160598506285,0.2524817889231657,-0.3463903318374985,-0.22440270827342546,-1.7749745073137206,0.6744907594765952,2.058131655115097,1.178850074918869
2008-04-15 07:00:00+00:00,ESLN,-0.5831564104353499,-0.720008504230182,-0.44726158819620215,0.27321437255445313,0.0884789327168683,-1.632979326179121,5.753009561431641,1.9268239406041547,1.178850074918869
2008-04-15 08:00:00+00:00,ESLN,-0.5324737407429228,-0.6827760262673086,-0.564732637000042,-0.7070799125288086,0.5065091852423481,-1.4909816633922306,1.4283333616199352,1.801577106994648,1.178850074918869
2008-04-15 09:00:00+00:00,ESLN,-0.5261590830498867,-0.8765612943643853,-0.6477708643163287,-0.059548800341537526,0.6026819089645594,-1.0294861572699667,7.895509603861544,1.6821336940722802,1.178850074918869
2008-04-15 10:00:00+00:00,ESLN,-0.49504940179504003,-0.8846779438200888,-0.31044824289876916,-1.2405169415197188,0.7860509307473197,-2.6624630017963735,4.404027945669187,1.5682451484843116,1.178850074918869
2008-04-15 11:00:00+00:00,ESLN,-0.4146535202680038,-0.523263739257643,17.15920229048465,-0.46636944037085953,1.1053442659353228,-0.2839978072259307,3.570833500859102,1.459671703105207,1.178850074918869
2008-04-15 12:00:00+00:00,ESLN,-0.3758793557835889,-0.6373087899986318,0.10175267583765292,-0.011912969233569002,0.7027013264961841,1.7394744712035726,8.927083752147755,1.3561822385561368,0.7720084837606681
2008-04-15 13:00:00+00:00,ESLN,-0.2654591393351049,-0.6896100959933462,-0.742791403830514,-0.011912969233569002,0.762969692193463,0.4969930605799799,8.331944835337904,1.257554129165898,0.7720084837606681
2008-04-15 14:00:00+00:00,ESLN,-0.2505269002733393,-0.6913643634679295,-0.07554760392255871,-0.25060758707253356,0.7757925427401959,0.10649762667716568,7.022639237718086,1.163573075514672,0.7720084837606681
2008-04-15 15:00:00+00:00,ESLN,-0.06859402246381906,-0.6312251498708302,-0.03891125612113895,-0.41832676484388487,0.6706439312050099,-0.2839978072259307,2.6979631347156445,1.074032925555962,0.7720084837606681
2008-04-15 16:00:00+00:00,ESLN,0.2789373185841006,-0.8486750288119654,-0.7907806455133923,-0.6829943097451522,0.40905423025033266,-0.39049543390323743,5.356250251288653,0.9887354861675123,0.7720084837606681
2008-04-15 17:00:00+00:00,ESLN,1207397.3243818558,9366.826382725789,286887.370575889,-0.658871370717671,-0.23979055920845427,0.5324906150375549,5.594305779288887,0.9074903268402907,0.7720084837606681
2008-04-15 18:00:00+00:00,ESLN,2.0549886633606396,-0.7569954655602918,-0.948160865689043,-0.4904067692176841,-0.6578208117339341,0.248495289463774,2.2218519819059117,0.8301145770767512,0.325544646888853
2008-04-15 19:00:00+00:00,ESLN,0.8229148352716102,-0.7603607593595824,-0.0684759049476271,-0.658871370717671,-0.8668360724588459,-1.2779814467335997,-0.6348148381432227,0.7564327189364352,0.325544646888853
2008-04-15 20:00:00+00:00,ESLN,0.6587929841398347,-0.8265044889627587,-1.075841671313672,-0.658871370717671,-1.1925408329202158,-1.171486301708866,-0.6744907594765952,0.6862763760391601,0.325544646888853
2008-04-15 21:00:00+00:00,ESLN,0.9893393718046912,-0.6703729232284563,0.6955344334732793,-0.27454932263369997,-1.410531981458103,-1.1359837839469913,-0.6348148381432227,0.6194841002140823,0.325544646888853
2008-04-15 22:00:00+00:00,ESLN,0.7191107660482361,-0.7713206413950467,-0.7788304944604894,-0.5384655201363312,-1.493881585709238,-1.4554816272823647,-0.6744907594765952,0.5559011568671689,0.325544646888853
2008-04-15 23:00:00+00:00,ESLN,10.107702751516157,-0.9021461041324154,-0.8913003579834559,0.08332795839209262,-1.654169368938142,0.248495289463774,-0.5951389168098503,0.49537931003027735,0.325544646888853
2008-04-16 00:00:00+00:00,ESLN,5.843355512843228,-0.7610717686070098,-0.6906890042460171,-0.32241682348684175,-1.7157199659052258,-0.14200014443904022,-0.5554629954764779,0.43777660795226053,-0.1691000441027235
2008-04-16 01:00:00+00:00,ESLN,1611243.0394695597,9111.764690499007,286861.80333593645,0.08332795839209262,-1.7054615778981026,0.6389907233665882,-0.6744907594765952,0.382957169996307,-0.1691000441027235
2008-04-16 02:00:00+00:00,ESLN,4.676471656186907,-0.7280430884990271,0.6198790093324864,0.08332795839209262,-1.8990889876879857,0.745488350043895,-0.6744907594765952,0.3307909755180354,-0.1691000441027235
2008-04-16 03:00:00+00:00,ESLN,935554.9449234668,9531.05680303561,286772.8121101736,0.059533423842086326,-1.9170413011626235,0.1419976627867494,-0.5951389168098503,0.2811536553156003,-0.1691000441027235
2008-04-16 04:00:00+00:00,ESLN,0.6694164347084742,-0.7893902444201116,-0.28063304008430306,0.24950313711917624,-2.0529653456435235,-0.5324930966898458,-0.6744907594765952,0.2339262861660443,-0.1691000441027235
2008-04-16 05:00:00+00:00,ESLN,0.6636596725433024,-0.63586109199382,-0.7746069613510721,0.24950313711917624,-1.8593376669292967,-1.5619792539593893,-0.6744907594765952,0.1889951888911586,-0.1691000441027235
2008-04-16 06:00:00+00:00,ESLN,11.838257548790851,-0.7632986510909878,0.5081418130119433,0.4624373438550806,-0.3475039022075929,-1.916974651752902,-0.6744907594765952,0.14625173033094657,-0.14225624063443998
2008-04-16 07:00:00+00:00,ESLN,5.271186064645224,-0.7833081204712841,-0.729983540229069,-0.17889343752913053,-0.33852774547027437,-2.307470085655716,0.7935185234767126,0.10559212954317912,-0.14225624063443998
2008-04-16 08:00:00+00:00,ESLN,1225764.4282874453,13179.233326495203,286842.5231871436,0.4388088263475817,-0.05770349977115537,-1.5619792539593893,-0.6744907594765952,0.06691726849317858,-0.14225624063443998
2008-04-16 09:00:00+00:00,ESLN,8.014259262279408,-0.7373835718127022,-0.004327995137067167,-0.0834062047935909,0.15387622349336572,-0.461495506122687,-0.5951389168098503,0.030132507448621008,-0.14225624063443998
2008-04-16 10:00:00+00:00,ESLN,0.09389079130157957,-0.7474302011453942,0.8072147322168187,0.27321437255445313,0.34109220800988266,-0.6744907594764541,1.5473612224293163,-0.00485249475051815,-0.14225624063443998
2008-04-16 11:00:00+00:00,ESLN,0.251231579652007,-0.5483278374840442,0.21440129277035394,0.08332795839209262,0.5360021179939141,0.6744907594764541,2.3408797459060287,-0.038123955417013744,-0.14225624063443998
2008-04-16 12:00:00+00:00,ESLN,57.03652205760103,-0.7853096334337993,0.5889956744253335,-0.46636944037085953,0.17311076823780797,0.07099759056729982,6.943287395051342,-0.0697641376427233,-0.1155685974646891
2008-04-16 13:00:00+00:00,ESLN,1372166.3751454116,18163.95796216318,286732.08961741504,0.059533423842086326,0.06924438797242603,0.14199518113445858,2.8963427413825067,-0.09985151476482222,-0.1155685974646891
2008-04-16 14:00:00+00:00,ESLN,2.1179100386681724,-0.7133505630739246,-0.28589738039181334,-0.7070799125288086,0.02949279828939358,1.952472206210195,0.039675921333372485,-0.12846092963934375,-0.1155685974646891
2008-04-16 15:00:00+00:00,ESLN,-0.27066161917198667,-0.7341950434367172,-0.7597767009157014,-1.2892948604339318,0.08591420125291573,0.9584860850499529,2.301203824572656,-0.1556637487149371,-0.1155685974646891
2008-04-16 16:00:00+00:00,ESLN,-0.3482058606284367,-0.7620257776098214,-0.10499524214288639,-1.0945430865804247,0.15131149202941313,-0.3549953977930894,-0.6348148381432227,-0.18152801092224433,-0.1155685974646891
2008-04-16 17:00:00+00:00,ESLN,-0.4040511865262675,-0.7555860427607007,-0.18486460708123878,-0.7312243387481911,-0.3859729916964775,2.3429651584607183,-0.6744907594765952,-0.20611857141401577,-0.1155685974646891
2008-04-16 18:00:00+00:00,ESLN,76.8108609060576,9277.63972306,-0.7521868225175301,-0.7070799125288086,-0.48342767776414963,-0.46149302447011403,3.213750112049486,-0.22949724020826393,-0.08903530821276383
2008-04-16 19:00:00+00:00,ESLN,1226321.3062568018,-0.7257985789894383,286843.5668040247,-0.5144068564067171,-0.6283278789823686,-0.5679931327997116,1.983796357096413,-0.25172291580161615,-0.08903530821276383
2008-04-16 20:00:00+00:00,ESLN,-0.5309403154911774,-0.7338001844759238,0.5948530774594823,-0.7070799125288086,-0.7591227294597073,0.17749521724432443,1.5870371437626885,-0.2728517138327799,-0.08903530821276383
2008-04-16 21:00:00+00:00,ESLN,-0.5410078103792662,-0.7224256555798922,-0.5055897739468597,-0.32241682348684175,-0.7898978934810773,0.10649762667688355,2.578935273906264,-0.2929370908868707,-0.08903530821276383
2008-04-16 22:00:00+00:00,ESLN,-0.6297778193400652,-0.6005423483882504,-0.5816614866332889,-0.37037445691915094,-0.2692834919600197,1.4199791095204901,2.3805556672394013,-0.31202996354045776,-0.08903530821276383
2008-04-16 23:00:00+00:00,ESLN,1229252.5258638011,9277.785543759921,286843.50538239576,-0.15499394191440433,-0.42059511845160474,0.2839953255736399,3.412129815525612,-0.3301788227547191,-0.08903530821276383
2008-04-17 00:00:00+00:00,ESLN,1613513.242333332,18165.79503968921,286774.74627891334,0.4624373438550806,-0.4731692897570264,2.378465194570584,7.221018844384949,-0.3474298437302366,-0.06265459766070745
2008-04-17 01:00:00+00:00,ESLN,1372138.3921339856,-0.6012359553564651,286861.83112315414,0.08332795839209262,-0.1654168427702945,0.6389907233665882,6.665555848908471,-0.3638269913418254,-0.06265459766070745
2008-04-17 02:00:00+00:00,ESLN,-0.4552126591573758,-0.7348030034011215,-0.1905979431138247,0.27321437255445313,-0.15515845476317083,2.378465194570584,2.578935273906264,-0.3794121212755428,-0.06265459766070745
2008-04-17 03:00:00+00:00,ESLN,-0.6217435679271908,-0.6120004872666198,-0.810915095330483,-0.15499394191440433,0.11668936527428582,1.2779814467335997,3.848564950192709,-0.3942250769927552,-0.06265459766070745
2008-04-17 04:00:00+00:00,ESLN,-0.6130423219946536,-0.6055114767412301,-0.4433929338341363,0.24950313711917624,-0.6680791997410578,0.745488350043895,1.8250926717629234,-0.4083037826479932,-0.06265459766070745
2008-04-17 05:00:00+00:00,ESLN,-0.5805240689074481,-0.7067473522701248,-0.2614325163261555,-0.5144068564067171,-0.082067238519159,-0.4614930244703962,2.459907509906146,-0.42168433208838435,-0.06265459766070745
2008-04-17 06:00:00+00:00,ESLN,-0.5847200477804233,-0.5659394798841766,-0.5970970735630219,-0.13110498825573957,0.2423550217480626,-1.4554816272823647,3.96759281100209,-0.4344010740628185,0.04480432418624806
2008-04-17 07:00:00+00:00,ESLN,-0.5738578586888398,-0.594100877169416,-0.48190929774938157,0.03572843052199424,0.49753302850502956,-0.39049543390295527,2.7773149773823893,-0.4464866937687641,0.04480432418624806
2008-04-17 08:00:00+00:00,ESLN,-0.5347998677831024,-0.5755094661762935,-0.2978057319791573,-0.13110498825573957,0.8988934677500202,-0.8164884222636267,1.1902778336197006,-0.4579722908638793,0.04480432418624806
