time,teleseismic_scaled,local_event_rate_state_scaled,local_event_rate_anomaly_scaled,CO2_3_scaled,pressure_drop_scaled,WindSpeed_scaled,rain_6h_sum_scaled
2008-04-14 12:00:00+00:00,-0.7168083433084059,0.5451067207874535,-0.2862074265770891,-0.48141850383637225,-0.2873588833784132,-0.2650880778692211,1.6124716990679215
2008-04-14 13:00:00+00:00,-0.7255080443052204,0.5451067207874535,-0.2862074265770891,-0.8477742288070292,1.8327428755750317,0.8476729636831036,2.063643638862141
2008-04-14 14:00:00+00:00,-0.7377408219770748,0.5451067207874535,-0.2862074265770891,-1.2167471378850303,0.3814952831619176,-0.07962793444535511,2.1305062443521545
2008-04-14 15:00:00+00:00,-0.7290341377282484,0.5451067207874535,-0.2862074265770891,-0.8477742288070292,0.15908573340158866,1.107317164476516,2.1305062443521545
2008-04-14 16:00:00+00:00,-0.7444860853048421,0.5451067207874535,-0.2862074265770891,-1.2399072352905567,-0.9377172932657537,-0.07962793444535511,1.9946580598519723
2008-04-14 17:00:00+00:00,-0.7004437651527783,0.5451067207874535,-0.2862074265770891,-0.8477742288070292,1.4616661860520286,0.1800163116003395,1.6944762698422353
2008-04-14 18:00:00+00:00,-0.7306107145788159,0.377352387064016,-0.2862074265770891,-1.055008554022787,0.010109377559592852,-0.710192512591064,1.148404390712447
2008-04-14 19:00:00+00:00,-0.7126900671496302,0.1665515539382545,-0.2862074265770891,-0.8477742288070292,-1.3112806436985467,-0.710192512591064,0.4172962415162706
2008-04-14 20:00:00+00:00,-0.708371544122434,0.1665515539382545,-0.2862074265770891,-0.8937748694348185,-0.2132020798887612,-0.710192512591064,0.10635768089938473
2008-04-14 21:00:00+00:00,-0.7172220773737941,0.1665515539382545,-0.2862074265770891,-0.7329972463051408,0.5648719327317246,-0.710192512591064,-0.4637239809227854
2008-04-14 22:00:00+00:00,-0.7236083366136817,0.1665515539382545,-0.2862074265770891,-0.5042511361639764,0.010109377559592852,-0.710192512591064,-0.4637239809227854
2008-04-14 23:00:00+00:00,-0.7035736254694118,0.1665515539382545,-0.2862074265770891,-0.5042511361639764,0.528388902954932,-0.6916464982486774,-0.4637239809227854
2008-04-15 00:00:00+00:00,-0.6888281944154535,-0.1124673160401679,-0.2862074265770891,-0.5042511361639764,1.2318205509558386,-0.561824352599689,-0.4637239809227854
