time,station,teleseismic_band_scaled,background_seismic_scaled,effect_seismic_scaled,CO2_3_scaled,AirTemp_3_scaled,pressure_drop_scaled,WindSpeed_scaled,API_scaled,CO2_SO2_scaled
2008-04-12 00:00:00+00:00,ME01,28.77406575942803,2.6868603598686436,-1.2995619664718498,-1.4847494851365415,0.36032675275432496,-0.24849777111606483,-0.6744907594765952,-0.6769910005143124,1.0855948645203055
2008-04-12 01:00:00+00:00,ME01,15.565779265371063,-0.5826819445927447,-0.8657854235415215,-1.8777877086071568,1.681097839150098,0.21299525335390815,-0.3570832920003521,-0.6769910005143124,1.0855948645203055
2008-04-12 02:00:00+00:00,ME01,17.39051514605636,-0.6640819606678422,2.136340244034667,-1.5091943829728764,0.7180889085068692,0.7099883139340292,-0.6744907594765952,-0.6769910005143124,1.0855948645203055
2008-04-12 03:00:00+00:00,ME01,0.3695422232552732,-0.7615468086739416,-0.3279312974688321,-1.6809120521863017,0.8116971696894713,0.42599298836053034,-0.6744907594765952,-0.6769910005143124,1.0855948645203055
2008-04-12 04:00:00+00:00,ME01,-0.24135980811016644,-0.782506673685274,-0.2973008671786659,-1.7054456706931322,0.5783181702165557,-0.14199766278703152,-0.6744907594765952,-0.6769910005143124,1.0855948645203055
2008-04-12 05:00:00+00:00,ME01,-0.4824424576818742,-0.6470402053264864,-0.31919693627228624,-1.0945430865804247,0.34109220800988266,0.46149054281810536,-0.6744907594765952,-0.6769910005143124,1.0855948645203055
2008-04-12 06:00:00+00:00,ME01,-0.74912177859312,-0.6545976344789788,0.458585560589551,-1.5091943829728764,0.653973849000176,-3.088455990157045,-0.6744907594765952,-0.6769910005143124,0.7456176559100397
2008-04-12 07:00:00+00:00,ME01,4.2554707801666565,-0.5227855256162676,-0.3322115860569954,-1.5336991445423536,1.606724122711938,-1.7394769528561456,-0.6744907594765952,-0.6769910005143124,0.7456176559100397
2008-04-12 08:00:00+00:00,ME01,0.6971899352367766,-0.46148102741975716,-0.23178660794224606,-1.5091943829728764,1.4566949964145008,-1.8459770611854611,-0.2777314493336072,-0.6769910005143124,0.7456176559100397
2008-04-12 09:00:00+00:00,ME01,-0.3784649850349367,-0.34709747238776223,-0.01808507590719152,-1.4847494851365415,1.8875483684110574,-2.2364700134362665,-0.2777314493336072,-0.6769910005143124,0.7456176559100397
2008-04-12 10:00:00+00:00,ME01,0.4379653306178246,-0.4384784176864293,1.2104091035514406,-1.6317803033947202,2.074764352927574,-0.7454908316961858,3.332777972858867,-0.6769910005143124,0.7456176559100397
2008-04-12 11:00:00+00:00,ME01,-0.6712233776786565,-0.3770628966848517,-0.041659400073121584,-2.0012117313864723,2.0657881961902556,-1.0649861933795504,2.102824217905794,-0.6769910005143124,0.7456176559100397
2008-04-12 12:00:00+00:00,ME01,-0.6046592355832315,-0.25238799784449356,-0.31081346375388297,-2.0012117313864723,2.3248131656809794,-0.03550003610972479,1.071250069619583,-0.6769910005143124,0.3784142966275959
2008-04-12 13:00:00+00:00,ME01,-0.5396902320242335,0.31217113521209916,-0.09487968139368531,-2.17444963376685,1.924734957705793,0.1419976627867494,-0.476111152809733,-0.6769910005143124,0.3784142966275959
2008-04-12 14:00:00+00:00,ME01,0.2534672758286507,0.7634038106293873,-0.025270471701658387,-2.5725437264609705,1.9516634279177498,0.17749521724432443,1.309305597619818,-0.6769910005143124,0.3784142966275959
2008-04-12 15:00:00+00:00,ME01,-0.12092645303845422,0.8451694698410435,-0.15208650734386034,-2.17444963376685,1.4810587351625046,-0.4969930605799799,-0.07935184266674487,-0.6769910005143124,0.3784142966275959
2008-04-12 16:00:00+00:00,ME01,-0.3335565599046325,0.7876105053375011,-0.4633657712495968,-2.199257326296465,1.246397504419785,-0.035502517762297736,1.8250926717629234,-0.6769910005143124,0.3784142966275959
2008-04-12 17:00:00+00:00,ME01,0.6124503779020455,0.6210833365437911,-0.47484120648451666,-2.62248696126248,0.9989131542059887,-0.9939861211598188,-0.6744907594765952,-0.6769910005143124,0.3784142966275959
2008-04-12 18:00:00+00:00,ME01,2.8589828720853774,0.5072921890977597,-0.5596210410548323,-2.0506306298383232,0.8399076022468892,-1.1004862294894162,5.0388427838124095,-0.6769910005143124,-0.02075848069396281
2008-04-12 19:00:00+00:00,ME01,-0.40789517776134515,0.351295246281288,-0.4062208777378964,-1.8777877086071568,-0.028210567019589898,-2.591465411229497,-0.6348148381432227,-0.6769910005143124,-0.02075848069396281
2008-04-12 20:00:00+00:00,ME01,0.262807052959144,0.23164570788108646,-0.882073151652293,-2.0753816577592925,-0.2192735142698636,-1.2779814467335997,-0.476111152809733,-0.6769910005143124,-0.02075848069396281
2008-04-12 21:00:00+00:00,ME01,0.6466716779481678,0.20949829996788125,-0.9927314054876034,-1.6809120521863017,-0.3090348127187089,-1.384484036715206,-0.6744907594765952,-0.6769910005143124,-0.02075848069396281
2008-04-12 22:00:00+00:00,ME01,-0.31369425417910785,0.12468377578763742,-0.9476892254751479,-1.5091943829728764,0.028210567019588944,1.4106560098999437e-13,0.476111152809733,-0.6769910005143124,-0.02075848069396281
2008-04-12 23:00:00+00:00,ME01,0.5069807669896295,0.02147561348036677,-1.1558544116439542,-0.7070799125288086,-0.31801096945602747,-1.1714838200568571,1.983796357096413,-0.6769910005143124,-0.02075848069396281
2008-04-13 00:00:00+00:00,ME01,-0.26016485584984334,-0.019507923697389115,-1.213189132462681,-1.118812454290636,-0.5295906927205486,0.14199518113445858,2.3408797459060287,-0.6769910005143124,-0.45800278707982556
2008-04-13 01:00:00+00:00,ME01,1.8511307960098786,-0.1293582233348655,-1.0851288037139086,-0.9489133196157828,-0.7437351474490221,0.24849528946405613,-0.6744907594765952,-0.3607490948527502,-0.45800278707982556
2008-04-13 02:00:00+00:00,ME01,-0.46298409808857843,-0.27362594643339805,-1.1305022513188339,-1.1674808332751767,-0.6180694909752454,-0.4259954700128212,2.261527903239284,0.7067454602632783,-0.45800278707982556
2008-04-13 03:00:00+00:00,ME01,-0.3873883813948083,-0.3391572468564674,-1.2179794491604297,-0.779545506859614,-0.5244614987169867,0.8164884222633446,0.6744907594765952,1.3922959929019458,-0.45800278707982556
2008-04-13 04:00:00+00:00,ME01,-0.5332834734999631,-0.49311223005160115,-0.9659080355705914,-0.8278616335396403,-0.346221402013445,0.248495289463774,1.0315741482862109,1.2919697477550127,-0.45800278707982556
2008-04-13 05:00:00+00:00,ME01,-0.5175265250324127,-0.4586693780061715,0.254828104600141,-1.143141176908556,-0.143617835486243,-0.8519884583732105,-0.6744907594765952,2.5168763232795848,-0.45800278707982556
2008-04-13 06:00:00+00:00,ME01,-0.5566909907266082,-0.5035624756898458,-0.5872244801100306,-1.1918314332225457,0.005129328465733254,-1.7039769167462797,-0.6744907594765952,2.508660841510646,-0.2451092395630013
2008-04-13 07:00:00+00:00,ME01,-0.5046979850102569,-0.48651017850724937,-0.621147066044986,-1.1918314332225457,0.11797186546843376,-2.6624654834489467,-0.039675921333372485,3.9071718363010066,-0.2451092395630013
